"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.011634,0.0087283,0.025151,-0.00012405,0.007508,0.00029137,0,0,0.045871,-0.019843,0,0.0015151,0,0,0,0.025155,-0.00012806,0.007508,0.65263,0.010845,0.022461,3.6443e-07,0.2,0,0
0.012544,0.0090682,0.024796,-0.00012531,0.0074012,0.00022531,0,0,0.045227,-0.019569,0,0.0011716,0,0,0,0.024799,-0.00012775,0.0074012,0.51216,0.010691,0.022144,3.4905e-07,0.22,0,0
0.013443,0.0093523,0.024527,-0.0001226,0.0073214,0.00016862,0,0,0.044736,-0.019355,0,0.00087684,0,0,0,0.024529,-0.00012402,0.0073214,0.38767,0.010575,0.021901,3.3765e-07,0.24,0,0
0.014333,0.0095834,0.024335,-0.00011678,0.0072655,0.00011663,0,0,0.044381,-0.019194,0,0.0006065,0,0,0,0.024336,-0.00011749,0.0072655,0.27037,0.010495,0.021724,3.2958e-07,0.26,0,0
0.015218,0.0097641,0.024216,-0.00010828,0.0072322,6.596e-05,0,0,0.044157,-0.019085,0,0.00034299,0,0,0,0.024216,-0.00010856,0.0072322,0.15364,0.010447,0.021611,3.2454e-07,0.28,0,0
0.016099,0.0098966,0.024169,-9.7414e-05,0.0072215,1.4228e-05,0,0,0.044064,-0.019029,0,7.3983e-05,0,0,0,0.024169,-9.7493e-05,0.0072215,0.033,0.010431,0.02156,3.2243e-07,0.3,0,0
0.01698,0.009983,0.024198,-8.4452e-05,0.0072341,-3.9971e-05,0,0,0.044107,-0.019028,0,-0.00020785,0,0,0,0.024198,-8.4593e-05,0.0072341,-0.093819,0.010449,0.021576,3.2336e-07,0.32,0,0
0.017864,0.010026,0.024308,-6.9766e-05,0.0072713,-9.7035e-05,0,0,0.044294,-0.019087,0,-0.00050458,0,0,0,0.024308,-7.0267e-05,0.0072713,-0.22657,0.010503,0.021662,3.275e-07,0.34,0,0
0.018752,0.010028,0.024501,-5.3893e-05,0.0073341,-0.00015626,0,0,0.044634,-0.019209,0,-0.00081253,0,0,0,0.024502,-5.5074e-05,0.0073341,-0.36228,0.010594,0.021822,3.3511e-07,0.36,0,0
0.019649,0.0099927,0.02478,-3.7603e-05,0.0074228,-0.00021571,0,0,0.045129,-0.019397,0,-0.0011217,0,0,0,0.024782,-3.9765e-05,0.0074228,-0.49514,0.010722,0.022059,3.4645e-07,0.38,0,0
0.020557,0.0099255,0.025144,-2.1927e-05,0.0075365,-0.00027221,0,0,0.045779,-0.019652,0,-0.0014155,0,0,0,0.025147,-2.5278e-05,0.0075365,-0.61679,0.010886,0.022371,3.6169e-07,0.4,0,0
0.02148,0.0098321,0.025584,-8.0594e-06,0.0076727,-0.00032138,0,0,0.046569,-0.01997,0,-0.0016712,0,0,0,0.025588,-1.2622e-05,0.0076727,-0.71699,0.011083,0.022753,3.8082e-07,0.42,0,0
0.02242,0.0097201,0.026086,2.9557e-06,0.0078266,-0.00035809,0,0,0.047474,-0.020342,0,-0.001862,0,0,0,0.026091,-2.5868e-06,0.0078266,-0.78502,0.011305,0.023193,4.0354e-07,0.44,0,0
0.023379,0.009598,0.026628,1.0742e-05,0.0079916,-0.00037723,0,0,0.048455,-0.02075,0,-0.0019616,0,0,0,0.026634,4.7114e-06,0.0079916,-0.81175,0.011543,0.023669,4.2911e-07,0.46,0,0
0.024358,0.0094754,0.027182,1.6023e-05,0.0081594,-0.00037506,0,0,0.049459,-0.021173,0,-0.0019503,0,0,0,0.027188,1.016e-05,0.0081594,-0.79215,0.011786,0.024157,4.5634e-07,0.48,0,0
0.025357,0.0093622,0.027716,2.0491e-05,0.0083209,-0.00035037,0,0,0.050427,-0.021581,0,-0.0018219,0,0,0,0.027721,1.5434e-05,0.0083209,-0.72707,0.012019,0.024627,4.8364e-07,0.5,0,0
0.026375,0.0092682,0.028198,2.5883e-05,0.0084673,-0.00030514,0,0,0.051301,-0.021948,0,-0.0015867,0,0,0,0.028202,2.2062e-05,0.0084673,-0.62337,0.012231,0.025049,5.0917e-07,0.52,0,0
0.027409,0.0092017,0.028603,3.275e-05,0.0085907,-0.00024387,0,0,0.052032,-0.022251,0,-0.0012681,0,0,0,0.028606,3.0284e-05,0.0085907,-0.4918,0.012409,0.025401,5.3119e-07,0.54,0,0
0.028457,0.0091697,0.02891,3.9898e-05,0.0086848,-0.00017201,0,0,0.052584,-0.022477,0,-0.00089445,0,0,0,0.028911,3.8613e-05,0.0086848,-0.34356,0.012545,0.025666,5.4824e-07,0.56,0,0
0.029513,0.0091769,0.029105,4.511e-05,0.0087451,-9.4413e-05,0,0,0.052937,-0.02262,0,-0.00049095,0,0,0,0.029106,4.4634e-05,0.0087451,-0.18744,0.012632,0.025834,5.593e-07,0.58,0,0
0.030574,0.0092262,0.029184,4.6675e-05,0.0087692,-1.4683e-05,0,0,0.053079,-0.022679,0,-7.6351e-05,0,0,0,0.029184,4.6541e-05,0.0087692,-0.029112,0.012667,0.025902,5.638e-07,0.6,0,0
0.031636,0.0093183,0.029145,4.4602e-05,0.0087569,6.4173e-05,0,0,0.053009,-0.022652,0,0.0003337,0,0,0,0.029145,4.4325e-05,0.0087569,0.12714,0.012649,0.02587,5.6156e-07,0.62,0,0
0.032694,0.0094516,0.028993,4.0605e-05,0.0087099,0.00013856,0,0,0.052735,-0.02254,0,0.0007205,0,0,0,0.028993,3.9755e-05,0.0087099,0.27583,0.012581,0.025738,5.5288e-07,0.64,0,0
0.033745,0.0096226,0.028738,3.6886e-05,0.0086323,0.00020366,0,0,0.052274,-0.022348,0,0.0010591,0,0,0,0.028739,3.5179e-05,0.0086323,0.40866,0.012469,0.025516,5.3852e-07,0.66,0,0
0.034785,0.0098259,0.028398,3.4605e-05,0.0085299,0.00025409,0,0,0.051658,-0.022088,0,0.0013213,0,0,0,0.028401,3.1992e-05,0.0085299,0.51532,0.012321,0.025218,5.1973e-07,0.68,0,0
0.035812,0.010054,0.027999,3.3188e-05,0.0084098,0.00028545,0,0,0.050933,-0.021779,0,0.0014843,0,0,0,0.028003,2.9885e-05,0.0084098,0.58634,0.012147,0.024866,4.9817e-07,0.7,0,0
0.036823,0.0103,0.02757,3.0905e-05,0.0082803,0.00029589,0,0,0.050154,-0.021448,0,0.0015386,0,0,0,0.027574,2.7317e-05,0.0082803,0.61633,0.01196,0.024486,4.7562e-07,0.72,0,0
0.037818,0.010553,0.02714,2.6094e-05,0.0081498,0.00028672,0,0,0.049374,-0.021122,0,0.0014909,0,0,0,0.027143,2.2673e-05,0.0081498,0.60576,0.011772,0.024107,4.5374e-07,0.74,0,0
0.038798,0.010807,0.026734,1.8073e-05,0.0080257,0.00026179,0,0,0.048642,-0.02082,0,0.0013613,0,0,0,0.026737,1.5168e-05,0.0080257,0.56064,0.011593,0.023752,4.3379e-07,0.76,0,0
0.039764,0.011054,0.026373,7.2338e-06,0.0079141,0.00022625,0,0,0.047994,-0.020558,0,0.0011765,0,0,0,0.026375,5.0204e-06,0.0079141,0.49049,0.011432,0.023439,4.1658e-07,0.78,0,0
0.040717,0.011288,0.026068,-5.4032e-06,0.0078189,0.00018537,0,0,0.047448,-0.020343,0,0.00096393,0,0,0,0.02607,-6.9205e-06,0.0078189,0.40607,0.011294,0.023177,4.0246e-07,0.8,0,0
0.041662,0.011505,0.025824,-1.8702e-05,0.0077416,0.00014369,0,0,0.047014,-0.020177,0,0.0007472,0,0,0,0.025825,-1.9635e-05,0.0077416,0.31743,0.011182,0.02297,3.9145e-07,0.82,0,0
0.042598,0.011701,0.025639,-3.1714e-05,0.0076823,0.00010471,0,0,0.046688,-0.020056,0,0.00054451,0,0,0,0.02564,-3.2223e-05,0.0076823,0.2328,0.011097,0.022815,3.8331e-07,0.84,0,0
0.043529,0.011875,0.025508,-4.3765e-05,0.0076394,7.0826e-05,0,0,0.04646,-0.019976,0,0.00036829,0,0,0,0.025509,-4.4006e-05,0.0076394,0.15817,0.011035,0.022708,3.7765e-07,0.86,0,0
0.044456,0.012025,0.025423,-5.4421e-05,0.0076105,4.339e-05,0,0,0.046312,-0.019929,0,0.00022563,0,0,0,0.025423,-5.4517e-05,0.0076105,0.097185,0.010993,0.02264,3.7403e-07,0.88,0,0
0.045382,0.012151,0.025373,-6.3442e-05,0.0075927,2.2889e-05,0,0,0.046228,-0.019906,0,0.00011902,0,0,0,0.025373,-6.3471e-05,0.0075927,0.051354,0.010967,0.022602,3.7196e-07,0.9,0,0
0.046305,0.012254,0.025348,-7.0728e-05,0.0075831,9.0902e-06,0,0,0.046188,-0.0199,0,4.7269e-05,0,0,0,0.025348,-7.0735e-05,0.0075831,0.020411,0.010953,0.022586,3.7099e-07,0.92,0,0
0.047229,0.012333,0.025339,-7.6283e-05,0.0075789,1.2066e-06,0,0,0.046177,-0.019903,0,6.2744e-06,0,0,0,0.025339,-7.6284e-05,0.0075789,0.0027094,0.010947,0.022583,3.707e-07,0.94,0,0
0.048153,0.012389,0.025339,-8.0165e-05,0.0075777,-1.9446e-06,0,0,0.04618,-0.01991,0,-1.0112e-05,0,0,0,0.025339,-8.0166e-05,0.0075777,-0.0043678,0.010946,0.022586,3.7075e-07,0.96,0,0
0.049076,0.012422,0.025341,-8.2453e-05,0.0075777,2.4786e-05,0,0,0.046186,-0.019916,0,0.00012889,0,0,0,0.025342,-8.2565e-05,0.0075777,0.055872,0.010946,0.02259,3.7089e-07,0.98,0,0
0.049538,0.012433,0.025343,-8.3208e-05,0.0075778,5.2078e-05,0,0,0.046188,-0.019919,0,0.00027081,0,0,0,0.025343,-8.3431e-05,0.0075778,0.11737,0.010946,0.022592,3.7096e-07,1,0,0
0.00072844,0.00077236,0.045346,0.013127,0.017542,0.011888,0,0,0.072291,-0.011479,0,0.061819,0,0,0,0.049662,0.0088108,0.017542,18.539,0.025338,0.037331,2.4995e-06,0,0.02,0
0.0014458,0.0014959,0.042692,0.0086362,0.015398,0.0095538,0,0,0.070963,-0.017582,0,0.04968,0,0,0,0.045647,0.0056813,0.015398,14.855,0.022242,0.036158,2.0446e-06,0.02,0.02,0
0.0028385,0.0028391,0.038302,0.0032066,0.012453,0.005879,0,0,0.067209,-0.02404,0,0.030571,0,0,0,0.039455,0.0020542,0.012453,9.2819,0.017987,0.03344,1.3615e-06,0.04,0.02,0
0.0041342,0.0039803,0.034992,0.0017134,0.011012,0.0037654,0,0,0.062349,-0.024175,0,0.01958,0,0,0,0.035516,0.0011893,0.011012,6.2904,0.015906,0.030622,9.9506e-07,0.06,0.02,0
0.0053325,0.0049465,0.032296,0.00090857,0.0099613,0.0025337,0,0,0.05807,-0.023537,0,0.013175,0,0,0,0.032552,0.00065267,0.0099613,4.4981,0.014389,0.028414,7.7476e-07,0.08,0.02,0
0.0064569,0.0057749,0.030355,0.00052167,0.009263,0.0017891,0,0,0.054839,-0.022727,0,0.0093034,0,0,0,0.030491,0.00038606,0.009263,3.3493,0.01338,0.026793,6.4068e-07,0.1,0.02,0
0.0075261,0.0064915,0.028929,0.00030839,0.0087711,0.0013134,0,0,0.052409,-0.022003,0,0.0068297,0,0,0,0.029005,0.00023176,0.0087711,2.5679,0.012669,0.025596,5.5355e-07,0.12,0.02,0
0.0085533,0.0071142,0.027859,0.00018495,0.0084132,0.00099234,0,0,0.050559,-0.021394,0,0.0051602,0,0,0,0.027905,0.00013952,0.0084132,2.0095,0.012152,0.024691,4.9397e-07,0.14,0.02,0
0.0095484,0.0076554,0.02704,0.00010976,0.0081451,0.00076554,0,0,0.049128,-0.020892,0,0.0039808,0,0,0,0.027068,8.186e-05,0.0081451,1.595,0.011765,0.023994,4.5146e-07,0.16,0.02,0
0.010518,0.0081243,0.026404,6.2991e-05,0.0079401,0.00059846,0,0,0.048006,-0.02048,0,0.003112,0,0,0,0.026421,4.5484e-05,0.0079401,1.2761,0.011469,0.023448,4.2017e-07,0.18,0.02,0
0.011469,0.0085275,0.025905,3.4161e-05,0.0077816,0.00046994,0,0,0.04712,-0.020143,0,0.0024437,0,0,0,0.025916,2.3101e-05,0.0077816,1.0211,0.01124,0.023016,3.9664e-07,0.2,0.02,0
0.012403,0.0088703,0.025513,1.7464e-05,0.0076592,0.0003661,0,0,0.04642,-0.019869,0,0.0019037,0,0,0,0.02552,1.0579e-05,0.0076592,0.80764,0.011063,0.022674,3.7878e-07,0.22,0.02,0
0.013326,0.0091566,0.025211,9.4773e-06,0.0075662,0.00027732,0,0,0.045877,-0.019647,0,0.0014421,0,0,0,0.025215,5.3947e-06,0.0075662,0.61917,0.010929,0.022408,3.653e-07,0.24,0.02,0
0.014238,0.0093894,0.024987,8.0233e-06,0.0074985,0.00019662,0,0,0.04547,-0.019475,0,0.0010224,0,0,0,0.024989,5.8474e-06,0.0074985,0.44293,0.010831,0.022206,3.5543e-07,0.26,0.02,0
0.015144,0.0095713,0.024835,1.1528e-05,0.007454,0.00011893,0,0,0.045191,-0.01935,0,0.00061843,0,0,0,0.024836,1.0594e-05,0.007454,0.26933,0.010767,0.022067,3.4874e-07,0.28,0.02,0
0.016046,0.0097045,0.024754,1.8648e-05,0.0074317,4.0672e-05,0,0,0.045037,-0.019274,0,0.00021149,0,0,0,0.024754,1.8368e-05,0.0074317,0.091711,0.010735,0.021987,3.4504e-07,0.3,0.02,0
0.016946,0.009791,0.024743,2.8038e-05,0.0074313,-4.0283e-05,0,0,0.04501,-0.019249,0,-0.00020947,0,0,0,0.024743,2.7804e-05,0.0074313,-0.093424,0.010734,0.02197,3.4432e-07,0.32,0.02,0
0.017846,0.0098334,0.024805,3.8221e-05,0.007453,-0.00012459,0,0,0.045116,-0.019278,0,-0.00064787,0,0,0,0.024806,3.7365e-05,0.007453,-0.28609,0.010765,0.022018,3.4666e-07,0.34,0.02,0
0.01875,0.0098344,0.024942,4.7525e-05,0.0074968,-0.00021131,0,0,0.045357,-0.019368,0,-0.0010988,0,0,0,0.024944,4.5334e-05,0.0074968,-0.48247,0.010829,0.022135,3.5221e-07,0.36,0.02,0
0.019661,0.0097977,0.025153,5.4065e-05,0.0075622,-0.00029779,0,0,0.045737,-0.019521,0,-0.0015485,0,0,0,0.025157,4.9873e-05,0.0075622,-0.6748,0.010923,0.022321,3.6113e-07,0.38,0.02,0
0.02058,0.0097282,0.025437,5.5811e-05,0.0076478,-0.0003796,0,0,0.046251,-0.019739,0,-0.0019739,0,0,0,0.025443,4.9147e-05,0.0076478,-0.85167,0.011047,0.022575,3.7348e-07,0.4,0.02,0
0.021511,0.009632,0.025785,5.0837e-05,0.0077508,-0.00045067,0,0,0.04689,-0.02002,0,-0.0023435,0,0,0,0.025795,4.1612e-05,0.0077508,-0.99882,0.011196,0.022893,3.892e-07,0.42,0.02,0
0.022455,0.0095165,0.026186,3.7913e-05,0.0078673,-0.0005038,0,0,0.047629,-0.020356,0,-0.0026198,0,0,0,0.026198,2.6574e-05,0.0078673,-1.101,0.011364,0.023264,4.0793e-07,0.44,0.02,0
0.023416,0.0093906,0.026621,1.7432e-05,0.0079916,-0.0005318,0,0,0.048437,-0.020733,0,-0.0027654,0,0,0,0.026634,4.989e-06,0.0079916,-1.1447,0.011543,0.023668,4.29e-07,0.46,0.02,0
0.024393,0.009264,0.027067,-7.8123e-06,0.0081176,-0.00052928,0,0,0.049267,-0.021126,0,-0.0027523,0,0,0,0.027079,-1.9983e-05,0.0081176,-1.1219,0.011725,0.024084,4.5134e-07,0.48,0.02,0
0.025387,0.009147,0.027497,-3.2925e-05,0.0082391,-0.00049459,0,0,0.050069,-0.021507,0,-0.0025718,0,0,0,0.027507,-4.3464e-05,0.0082391,-1.0332,0.011901,0.024484,4.7359e-07,0.5,0.02,0
0.026396,0.0090495,0.027886,-5.2796e-05,0.0083499,-0.00043073,0,0,0.050793,-0.021847,0,-0.0022398,0,0,0,0.027894,-6.0782e-05,0.0083499,-0.88831,0.012061,0.024841,4.9426e-07,0.52,0.02,0
0.027418,0.0089802,0.028213,-6.4692e-05,0.0084445,-0.00034448,0,0,0.051398,-0.022124,0,-0.0017913,0,0,0,0.028218,-6.9865e-05,0.0084445,-0.70304,0.012198,0.025137,5.1198e-07,0.54,0.02,0
0.028452,0.0089461,0.028463,-6.9522e-05,0.0085179,-0.00024392,0,0,0.051856,-0.022327,0,-0.0012684,0,0,0,0.028465,-7.224e-05,0.0085179,-0.49398,0.012304,0.025358,5.2568e-07,0.56,0.02,0
0.029493,0.008952,0.028625,-7.0579e-05,0.0085663,-0.00013586,0,0,0.052152,-0.022456,0,-0.00070646,0,0,0,0.028626,-7.1606e-05,0.0085663,-0.27384,0.012373,0.0255,5.3467e-07,0.58,0.02,0
0.030538,0.0090008,0.028695,-7.065e-05,0.0085873,-2.4971e-05,0,0,0.05228,-0.022511,0,-0.00012985,0,0,0,0.028695,-7.0933e-05,0.0085873,-0.050378,0.012404,0.025562,5.3857e-07,0.6,0.02,0
0.031584,0.009093,0.028672,-6.973e-05,0.0085807,8.5081e-05,0,0,0.052238,-0.022491,0,0.00044242,0,0,0,0.028673,-7.0258e-05,0.0085807,0.1709,0.012394,0.025541,5.3724e-07,0.62,0.02,0
0.032627,0.0092273,0.028559,-6.5042e-05,0.0085483,0.00018963,0,0,0.052029,-0.022395,0,0.00098609,0,0,0,0.028561,-6.6709e-05,0.0085483,0.38246,0.012348,0.025439,5.3084e-07,0.64,0.02,0
0.033665,0.0094002,0.028364,-5.3342e-05,0.0084933,0.0002819,0,0,0.051665,-0.022221,0,0.0014659,0,0,0,0.028368,-5.6759e-05,0.0084933,0.57216,0.012268,0.025259,5.1984e-07,0.66,0.02,0
0.034694,0.0096059,0.028101,-3.38e-05,0.0084201,0.00035393,0,0,0.05117,-0.02198,0,0.0018404,0,0,0,0.028106,-3.9092e-05,0.0084201,0.72458,0.012162,0.025013,5.0514e-07,0.68,0.02,0
0.035712,0.0098372,0.027788,-9.2099e-06,0.0083337,0.0003991,0,0,0.050582,-0.021691,0,0.0020753,0,0,0,0.027795,-1.5942e-05,0.0083337,0.82559,0.012038,0.024717,4.8802e-07,0.7,0.02,0
0.036717,0.010086,0.027449,1.5315e-05,0.0082393,0.00041457,0,0,0.049946,-0.021382,0,0.0021558,0,0,0,0.027456,7.9876e-06,0.0082393,0.86744,0.011901,0.024397,4.699e-07,0.72,0.02,0
0.03771,0.010342,0.027108,3.4929e-05,0.0081428,0.0004022,0,0,0.049309,-0.02108,0,0.0020914,0,0,0,0.027115,2.7942e-05,0.0081428,0.85132,0.011762,0.024078,4.5217e-07,0.74,0.02,0
0.038689,0.010599,0.026785,4.6893e-05,0.0080495,0.00036749,0,0,0.048712,-0.020807,0,0.001911,0,0,0,0.026791,4.097e-05,0.0080495,0.78639,0.011627,0.023779,4.359e-07,0.76,0.02,0
0.039658,0.010848,0.026496,5.0811e-05,0.007964,0.00031779,0,0,0.048183,-0.020574,0,0.0016525,0,0,0,0.026501,4.6308e-05,0.007964,0.68664,0.011504,0.023517,4.2181e-07,0.78,0.02,0
0.040617,0.011084,0.026251,4.7827e-05,0.0078898,0.00026046,0,0,0.04774,-0.020389,0,0.0013544,0,0,0,0.026255,4.4746e-05,0.0078898,0.56735,0.011396,0.0233,4.1022e-07,0.8,0.02,0
0.041568,0.011303,0.026055,3.9693e-05,0.0078284,0.00020189,0,0,0.047389,-0.020251,0,0.0010498,0,0,0,0.026057,3.7805e-05,0.0078284,0.44258,0.011308,0.02313,4.0118e-07,0.82,0.02,0
0.042512,0.0115,0.025906,2.8207e-05,0.0077803,0.000147,0,0,0.047127,-0.020155,0,0.00076439,0,0,0,0.025907,2.7181e-05,0.0077803,0.32378,0.011238,0.023005,3.9451e-07,0.84,0.02,0
0.043453,0.011674,0.0258,1.4975e-05,0.0077446,9.9199e-05,0,0,0.046945,-0.020097,0,0.00051584,0,0,0,0.025801,1.4492e-05,0.0077446,0.2192,0.011187,0.022921,3.8992e-07,0.86,0.02,0
0.04439,0.011825,0.025731,1.3516e-06,0.0077197,6.0466e-05,0,0,0.04683,-0.020068,0,0.00031442,0,0,0,0.025731,1.1623e-06,0.0077197,0.13388,0.011151,0.02287,3.8702e-07,0.88,0.02,0
0.045326,0.011951,0.025691,-1.1575e-05,0.0077037,3.1531e-05,0,0,0.046766,-0.02006,0,0.00016396,0,0,0,0.025691,-1.1632e-05,0.0077037,0.069895,0.011128,0.022844,3.8542e-07,0.9,0.02,0
0.046261,0.012054,0.025671,-2.2982e-05,0.0076944,1.21e-05,0,0,0.046739,-0.020065,0,6.292e-05,0,0,0,0.025671,-2.2994e-05,0.0076944,0.026846,0.011114,0.022835,3.8472e-07,0.92,0.02,0
0.047195,0.012133,0.025664,-3.2297e-05,0.0076896,1.0797e-06,0,0,0.046734,-0.020077,0,5.6147e-06,0,0,0,0.025664,-3.2298e-05,0.0076896,0.0024175,0.011107,0.022837,3.8458e-07,0.94,0.02,0
0.04813,0.012189,0.025664,-3.915e-05,0.0076876,-3.2003e-06,0,0,0.04674,-0.02009,0,-1.6642e-05,0,0,0,0.025664,-3.9151e-05,0.0076876,-0.0070724,0.011104,0.022842,3.847e-07,0.96,0.02,0
0.049065,0.012222,0.025667,-4.3331e-05,0.007687,2.3728e-05,0,0,0.046747,-0.020099,0,0.00012339,0,0,0,0.025667,-4.3441e-05,0.007687,0.052935,0.011103,0.022848,3.8487e-07,0.98,0.02,0
0.049532,0.012233,0.025668,-4.4735e-05,0.0076868,5.135e-05,0,0,0.04675,-0.020102,0,0.00026702,0,0,0,0.025668,-4.4954e-05,0.0076868,0.11448,0.011103,0.02285,3.8495e-07,1,0.02,0
0.00055956,0.00060154,0.036784,0.01227,0.014716,0.01059,0,0,0.057377,-0.0063604,0,0.05507,0,0,0,0.04086,0.008194,0.014716,20.626,0.021257,0.029975,1.1799e-06,0,0.04,0
0.0011475,0.0012133,0.036372,0.0094416,0.013744,0.0095987,0,0,0.058832,-0.011186,0,0.049913,0,0,0,0.039648,0.0061649,0.013744,18.051,0.019852,0.030445,1.1575e-06,0.02,0.04,0
0.0023533,0.0024129,0.035664,0.0052544,0.012276,0.0075913,0,0,0.06081,-0.018255,0,0.039475,0,0,0,0.037616,0.0033019,0.012276,13.459,0.017731,0.030833,1.093e-06,0.04,0.04,0
0.0035799,0.0035178,0.034629,0.0031628,0.011338,0.0056883,0,0,0.060558,-0.021254,0,0.029579,0,0,0,0.035737,0.0020549,0.011338,9.9684,0.016376,0.030135,9.7473e-07,0.06,0.04,0
0.0047756,0.0044833,0.033092,0.0020055,0.010529,0.0041669,0,0,0.058664,-0.022162,0,0.021668,0,0,0,0.033709,0.001389,0.010529,7.4731,0.015209,0.028858,8.3323e-07,0.08,0.04,0
0.0059265,0.005321,0.031601,0.0013266,0.0098784,0.0030922,0,0,0.05648,-0.022235,0,0.016079,0,0,0,0.031954,0.0009736,0.0098784,5.728,0.014269,0.027627,7.186e-07,0.1,0.04,0
0.0070348,0.0060487,0.030337,0.00091316,0.009375,0.0023405,0,0,0.054501,-0.022001,0,0.012171,0,0,0,0.030547,0.0007034,0.009375,4.4763,0.013542,0.02659,6.331e-07,0.12,0.04,0
0.0081065,0.0066818,0.029305,0.00065134,0.0089868,0.0018049,0,0,0.052826,-0.021672,0,0.0093856,0,0,0,0.029433,0.00052255,0.0089868,3.5521,0.012981,0.025745,5.6972e-07,0.14,0.04,0
0.0091479,0.0072322,0.02847,0.00048044,0.0086852,0.001413,0,0,0.051441,-0.021332,0,0.0073477,0,0,0,0.028551,0.00039928,0.0086852,2.8506,0.012545,0.025059,5.2216e-07,0.16,0.04,0
0.010164,0.0077088,0.027796,0.00036697,0.0084489,0.0011176,0,0,0.050303,-0.021013,0,0.0058114,0,0,0,0.027848,0.00031493,0.0084489,2.3028,0.012204,0.024501,4.8588e-07,0.18,0.04,0
0.01116,0.0081186,0.027251,0.00029178,0.0082627,0.00088709,0,0,0.049368,-0.020724,0,0.0046129,0,0,0,0.027284,0.00025822,0.0082627,1.861,0.011935,0.024045,4.578e-07,0.2,0.04,0
0.012139,0.008467,0.02681,0.00024338,0.008116,0.00069977,0,0,0.048604,-0.020469,0,0.0036388,0,0,0,0.026831,0.00022199,0.008116,1.4903,0.011723,0.023671,4.3587e-07,0.22,0.04,0
0.013104,0.0087578,0.026457,0.00021453,0.0080013,0.00053999,0,0,0.047984,-0.020246,0,0.0028079,0,0,0,0.02647,0.00020141,0.0080013,1.1645,0.011558,0.023366,4.187e-07,0.24,0.04,0
0.014058,0.0089943,0.026179,0.00020023,0.0079137,0.00039623,0,0,0.047489,-0.020055,0,0.0020604,0,0,0,0.026186,0.00019284,0.0079137,0.86306,0.011431,0.023121,4.0541e-07,0.26,0.04,0
