"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.043735,0.043013,0.0035051,-6.367e-05,0.00034414,0.0010161,0,0,0.03477,-0.0044859,0,0.022354,0,0,0,0.0037741,-0.00033269,0.00034414,14.829,0.0012618,0.0038137,2.5489e-09,0.82,0.18,0
0.044433,0.044092,0.0035336,1.184e-06,0.00035348,0.0010341,0,0,0.034981,-0.0038752,0,0.02275,0,0,0,0.003814,-0.00027927,0.00035348,15.174,0.0012961,0.0038165,2.5925e-09,0.84,0.18,0
0.045134,0.045105,0.0035542,4.1105e-05,0.00035953,0.0010425,0,0,0.035141,-0.0035026,0,0.022934,0,0,0,0.0038402,-0.00024494,0.00035953,15.344,0.0013183,0.003819,2.6207e-09,0.86,0.18,0
0.045838,0.046047,0.0035645,6.9244e-05,0.00036338,0.0010436,0,0,0.035213,-0.0032355,0,0.02296,0,0,0,0.0038524,-0.00021866,0.00036338,15.422,0.0013324,0.0038135,2.6262e-09,0.88,0.18,0
0.046543,0.046913,0.0035645,9.4935e-05,0.00036595,0.0010376,0,0,0.035184,-0.0029811,0,0.022827,0,0,0,0.0038511,-0.00019168,0.00036595,15.442,0.0013418,0.0037949,2.6037e-09,0.9,0.18,0
0.047246,0.047702,0.0035546,0.00012558,0.00036802,0.0010239,0,0,0.035052,-0.0026668,0,0.022525,0,0,0,0.003837,-0.00015688,0.00036802,15.423,0.0013494,0.0037591,2.5497e-09,0.92,0.18,0
0.047945,0.048407,0.0035352,0.00016699,0.00037022,0.0010023,0,0,0.034814,-0.0022355,0,0.022051,0,0,0,0.0038109,-0.00010872,0.00037022,15.38,0.0013575,0.0037034,2.4623e-09,0.94,0.18,0
0.048638,0.049027,0.003507,0.00022307,0.000373,0.00097329,0,0,0.034474,-0.0016493,0,0.021413,0,0,0,0.0037738,-4.3724e-05,0.000373,15.329,0.0013677,0.0036271,2.3421e-09,0.96,0.18,0
0.049324,0.049559,0.0034714,0.0002952,0.00037666,0.00093799,0,0,0.034043,-0.00089606,0,0.020636,0,0,0,0.0037278,3.8887e-05,0.00037666,15.284,0.0013811,0.0035321,2.1936e-09,0.98,0.18,0
0.05,0.05,0.0034575,0.00038417,0.00038417,0.0010025,0,0,0.033807,-1.3406e-16,0,0.022055,0,0,0,0.0037556,8.6069e-05,0.00038417,16.56,0.0014086,0.00353,2.2049e-09,1,0.18,0
0,0,0.0081647,0.00090718,0.00090718,0.0021236,0,0,0.079832,3.6592e-19,0,0.04672,0,0,0,0.0087404,0.00033146,0.00090718,15.169,0.0033263,0.0081364,2.7197e-08,0,0.2,0
0.0015966,0.00093439,0.0081676,0.0008832,0.00090508,0.0020946,0,0,0.079888,-0.00024063,0,0.046082,0,0,0,0.008727,0.00032383,0.00090508,14.952,0.0033186,0.0081281,2.7105e-08,0.02,0.2,0
0.0031955,0.0019198,0.0081753,0.00083322,0.00090085,0.0021269,0,0,0.080019,-0.00074395,0,0.046792,0,0,0,0.0087469,0.00026158,0.00090085,15.043,0.0033031,0.0081845,2.7579e-08,0.04,0.2,0
0.0047974,0.0029562,0.0081833,0.00076069,0.0008944,0.0021598,0,0,0.080178,-0.0014708,0,0.047515,0,0,0,0.008766,0.000178,0.0008944,15.098,0.0032795,0.0082532,2.814e-08,0.06,0.2,0
0.0064026,0.0040413,0.0081894,0.00067155,0.0008861,0.0021892,0,0,0.080337,-0.0023601,0,0.048162,0,0,0,0.0087805,8.0534e-05,0.0008861,15.108,0.003249,0.0083264,2.8714e-08,0.08,0.2,0
0.0080109,0.0051712,0.0081914,0.00057252,0.00087639,0.0022134,0,0,0.080465,-0.0033425,0,0.048694,0,0,0,0.0087877,-2.3811e-05,0.00087639,15.079,0.0032134,0.0083977,2.9241e-08,0.1,0.2,0
0.0096212,0.0063409,0.0081872,0.00047004,0.00086572,0.0022325,0,0,0.080536,-0.0043525,0,0.049114,0,0,0,0.0087865,-0.00012925,0.00086572,15.026,0.0031743,0.0084622,2.9677e-08,0.12,0.2,0
0.011232,0.0075452,0.0081759,0.00036957,0.00085454,0.0022479,0,0,0.080534,-0.0053347,0,0.049454,0,0,0,0.0087769,-0.00023147,0.00085454,14.969,0.0031333,0.0085174,3.0004e-08,0.14,0.2,0
0.012843,0.0087788,0.008157,0.00027542,0.00084324,0.0022617,0,0,0.080451,-0.006246,0,0.049758,0,0,0,0.0087599,-0.0003275,0.00084324,14.927,0.0030919,0.0085623,3.0217e-08,0.16,0.2,0
0.01445,0.010037,0.0081308,0.00019097,0.00083217,0.0022762,0,0,0.080284,-0.0070532,0,0.050077,0,0,0,0.008737,-0.00041528,0.00083217,14.914,0.0030513,0.0085967,3.0327e-08,0.18,0.2,0
0.016054,0.011314,0.0080977,0.0001189,0.00082166,0.0022934,0,0,0.080036,-0.0077303,0,0.050455,0,0,0,0.0087099,-0.00049333,0.00082166,14.947,0.0030127,0.0086213,3.0346e-08,0.2,0.2,0
0.017652,0.012607,0.0080583,6.1581e-05,0.00081198,0.0023152,0,0,0.079709,-0.0082544,0,0.050935,0,0,0,0.0086802,-0.00056036,0.00081198,15.036,0.0029773,0.0086366,3.0289e-08,0.22,0.2,0
0.019242,0.013911,0.0080126,2.1361e-05,0.0008034,0.0023432,0,0,0.079302,-0.0086024,0,0.051551,0,0,0,0.0086491,-0.00061505,0.0008034,15.195,0.0029458,0.0086426,3.0167e-08,0.24,0.2,0
0.020824,0.015221,0.0079604,8.4126e-07,0.00079612,0.0023787,0,0,0.078807,-0.0087481,0,0.052332,0,0,0,0.0086171,-0.00065587,0.00079612,15.434,0.0029191,0.008639,2.9985e-08,0.26,0.2,0
0.022395,0.016532,0.0079,3.084e-06,0.00079031,0.0024227,0,0,0.078207,-0.0086595,0,0.0533,0,0,0,0.0085841,-0.00068094,0.00079031,15.766,0.0028978,0.008624,2.9736e-08,0.28,0.2,0
0.023952,0.01784,0.0078285,3.1846e-05,0.00078604,0.0024757,0,0,0.077467,-0.0082961,0,0.054465,0,0,0,0.0085482,-0.00068784,0.00078604,16.209,0.0028821,0.0085944,2.9398e-08,0.3,0.2,0
0.025493,0.019137,0.0077399,9.1797e-05,0.00078317,0.0025369,0,0,0.076524,-0.0076051,0,0.055813,0,0,0,0.0085049,-0.00067321,0.00078317,16.78,0.0028716,0.0085435,2.8916e-08,0.32,0.2,0
0.027013,0.020414,0.0076236,0.00018856,0.00078122,0.0026028,0,0,0.075266,-0.0065192,0,0.05726,0,0,0,0.0084442,-0.00063201,0.00078122,17.498,0.0028645,0.0084586,2.818e-08,0.34,0.2,0
0.028504,0.021658,0.007464,0.00032694,0.00077909,0.0026588,0,0,0.073534,-0.0049737,0,0.058493,0,0,0,0.0083456,-0.00055465,0.00077909,18.344,0.0028567,0.008314,2.6973e-08,0.36,0.2,0
0.029954,0.022845,0.0072739,0.00050534,0.00077793,0.0026853,0,0,0.071456,-0.0029985,0,0.059077,0,0,0,0.0082098,-0.00043059,0.00077793,19.215,0.0028524,0.008104,2.5298e-08,0.38,0.2,0
0.031362,0.02395,0.0070389,0.00062011,0.0007659,0.0026387,0,0,0.069003,-0.0016037,0,0.058051,0,0,0,0.0079843,-0.00032537,0.0007659,19.713,0.0028083,0.0078214,2.2969e-08,0.4,0.2,0
0.032715,0.024938,0.0068977,0.00067699,0.00075747,0.0026209,0,0,0.067543,-0.00088527,0,0.057661,0,0,0,0.0078548,-0.00028004,0.00075747,20.059,0.0027774,0.0076688,2.1741e-08,0.42,0.2,0
0.034064,0.025837,0.0065567,0.00041062,0.00069673,0.0024637,0,0,0.06446,-0.0031473,0,0.054202,0,0,0,0.0074224,-0.00045506,0.00069673,19.36,0.0025547,0.0073694,1.8873e-08,0.44,0.2,0
0.035293,0.026583,0.0070701,0.00042059,0.00074907,0.0028395,0,0,0.069532,-0.0036133,0,0.062469,0,0,0,0.0081176,-0.00062692,0.00074907,20.249,0.0027466,0.0081442,2.5095e-08,0.46,0.2,0
0.036845,0.027366,0.0089517,0.0004449,0.00093966,0.0033225,0,0,0.033904,-0.0014458,0,0.031217,0,0,0,0.010104,-0.00070758,0.00093966,19.583,0.0034454,0.010089,6.5003e-08,0.48,0.2,0
0.037086,0.028141,0.0046659,-0.00045582,0.00042101,0.0016254,0,0,0.010092,-0.0020369,0,0.010256,0,0,0,0.0051533,-0.00094324,0.00042101,18.946,0.0015437,0.0055429,1.7433e-08,0.5,0.2,0
0.03721,0.028861,0.0073839,0.0013354,0.00087193,0.0023879,0,0,0.0071631,0.00050982,0,0.0052534,0,0,0,0.008213,0.0005063,0.00087193,19.147,0.0031971,0.0075305,2.1759e-08,0.52,0.2,0
0.037373,0.02961,0.0086753,0.0012517,0.0009927,0.0022164,0,0,0.0084509,0.0002849,0,0.0048761,0,0,0,0.0092867,0.00064032,0.0009927,15.421,0.0036399,0.0084757,3.109e-08,0.54,0.2,0
0.037548,0.030378,0.0089176,0.0011324,0.001005,0.0020192,0,0,0.0087039,0.00014016,0,0.0044423,0,0,0,0.0094102,0.00063988,0.001005,13.709,0.003685,0.0085936,3.2396e-08,0.56,0.2,0
0.037721,0.031153,0.0086941,0.0010149,0.0009709,0.0017937,0,0,0.0084955,4.8361e-05,0,0.0039462,0,0,0,0.0090924,0.00061654,0.0009709,12.52,0.00356,0.0083044,2.9233e-08,0.58,0.2,0
0.037888,0.031932,0.0082803,0.00089855,0.00091788,0.0016046,0,0,0.0080986,-2.127e-05,0,0.0035302,0,0,0,0.008614,0.00056482,0.00091788,11.749,0.0033656,0.0078786,2.4947e-08,0.6,0.2,0
0.038045,0.032713,0.007718,0.00076644,0.00084844,0.0014497,0,0,0.0075565,-9.0201e-05,0,0.0031894,0,0,0,0.0080082,0.00047622,0.00084844,11.32,0.0031109,0.0073529,2.0241e-08,0.62,0.2,0
0.03819,0.033494,0.0069834,0.0005986,0.0007582,0.0013362,0,0,0.0068477,-0.00017557,0,0.0029397,0,0,0,0.0072518,0.00033023,0.0007582,11.356,0.0027801,0.0067178,1.5358e-08,0.64,0.2,0
0.038319,0.034271,0.0060284,0.00037513,0.00064035,0.0011711,0,0,0.0059268,-0.00029174,0,0.0025764,0,0,0,0.0062613,0.00014213,0.00064035,11.252,0.0023479,0.005886,1.022e-08,0.66,0.2,0
0.038427,0.035029,0.0034084,6.7587e-05,0.0003476,0.00081172,0,0,0.0066158,-0.00075506,0,0.0022562,0,0,0,0.0036062,-0.00013017,0.0003476,8.8062,0.0012745,0.0035218,6.1258e-09,0.68,0.2,0
0.038571,0.035782,0.0050187,-0.00041143,0.00046072,0.00067287,0,0,0.017648,-0.0052278,0,0.00046855,0,0,0,0.005156,-0.0005488,0.00046072,4.457,0.0016893,0.0052798,1.0443e-08,0.7,0.2,0
0.039341,0.036891,0.0035515,-0.0011741,0.00023774,-1.1859e-05,0,0,0.036451,-0.01553,0,-0.0002609,0,0,0,0.0035515,-0.0011742,0.00023774,-0.14378,0.0008717,0.0042016,2.4099e-09,0.72,0.2,0
0.040029,0.038068,0.0035222,-0.00097737,0.00025449,0.00042869,0,0,0.035945,-0.01355,0,0.0094312,0,0,0,0.0035627,-0.0010179,0.00025449,5.3941,0.00093312,0.0040954,2.414e-09,0.74,0.2,0
0.040779,0.039294,0.0037153,-0.00070749,0.00030078,0.00066806,0,0,0.037559,-0.011091,0,0.014697,0,0,0,0.003814,-0.0008062,0.00030078,8.4048,0.0011029,0.0041782,2.8783e-09,0.76,0.2,0
0.041532,0.040541,0.0037741,-0.00043395,0.00033401,0.00085354,0,0,0.037841,-0.0084476,0,0.018778,0,0,0,0.0039406,-0.00060049,0.00033401,11.04,0.0012247,0.0041535,3.0614e-09,0.78,0.2,0
0.042293,0.041757,0.0038326,-0.00021379,0.00036188,0.00093668,0,0,0.038178,-0.0063324,0,0.020607,0,0,0,0.0040389,-0.0004201,0.00036188,12.421,0.0013269,0.004124,3.1702e-09,0.8,0.2,0
0.043059,0.042917,0.0038759,-8.9304e-05,0.00037866,0.00098068,0,0,0.03847,-0.0051477,0,0.021575,0,0,0,0.0041052,-0.00031859,0.00037866,13.159,0.0013884,0.0041197,3.247e-09,0.82,0.2,0
0.043832,0.04401,0.0039141,-1.6839e-05,0.00038973,0.0010089,0,0,0.038769,-0.0044723,0,0.022196,0,0,0,0.004158,-0.00026066,0.00038973,13.586,0.001429,0.004132,3.3227e-09,0.84,0.2,0
0.04461,0.04503,0.0039387,3.0733e-05,0.00039694,0.0010289,0,0,0.038959,-0.0040283,0,0.022635,0,0,0,0.004193,-0.0002236,0.00039694,13.885,0.0014555,0.0041414,3.3735e-09,0.86,0.2,0
0.04539,0.045978,0.0039494,6.6372e-05,0.00040157,0.0010409,0,0,0.039026,-0.0036872,0,0.022899,0,0,0,0.0042108,-0.00019504,0.00040157,14.098,0.0014724,0.0041399,3.3903e-09,0.88,0.2,0
0.046171,0.046851,0.0039484,9.9765e-05,0.00040481,0.0010448,0,0,0.038979,-0.0033555,0,0.022986,0,0,0,0.0042137,-0.0001656,0.00040481,14.25,0.0014843,0.0041238,3.3706e-09,0.9,0.2,0
0.046949,0.047646,0.0039368,0.00013847,0.00040752,0.0010407,0,0,0.038822,-0.0029595,0,0.022896,0,0,0,0.0042032,-0.00012799,0.00040752,14.361,0.0014942,0.0040898,3.3113e-09,0.92,0.2,0
0.047724,0.048361,0.0039152,0.00018812,0.00041033,0.0010283,0,0,0.038554,-0.0024444,0,0.022623,0,0,0,0.0041801,-7.678e-05,0.00041033,14.445,0.0015045,0.0040354,3.21e-09,0.94,0.2,0
0.048491,0.048993,0.0038846,0.00025208,0.00041367,0.0010075,0,0,0.03818,-0.0017775,0,0.022165,0,0,0,0.0041453,-8.6411e-06,0.00041367,14.509,0.0015168,0.0039597,3.0668e-09,0.96,0.2,0
0.049251,0.049541,0.0038466,0.00033111,0.00041777,0.00097836,0,0,0.037717,-0.00095327,0,0.021524,0,0,0,0.0041006,7.718e-05,0.00041777,14.55,0.0015318,0.0038643,2.8863e-09,0.98,0.2,0
0.05,0.05,0.0038318,0.00042575,0.00042575,0.001044,0,0,0.037466,-1.7114e-16,0,0.022968,0,0,0,0.0041263,0.00013123,0.00042575,15.755,0.0015611,0.0038563,2.8874e-09,1,0.2,0
0,0,0.0079802,0.00088669,0.00088669,0.0021102,0,0,0.078029,-3.2526e-19,0,0.046425,0,0,0,0.0085605,0.00030639,0.00088669,15.376,0.0032512,0.0079798,2.5633e-08,0,0.22,0
0.0015606,0.0009285,0.0079855,0.00085219,0.00088377,0.0020845,0,0,0.078119,-0.00034736,0,0.045859,0,0,0,0.00855,0.00028772,0.00088377,15.152,0.0032405,0.0079809,2.5618e-08,0.02,0.22,0
0.0031248,0.0019035,0.0079998,0.00079878,0.00087986,0.0021153,0,0,0.078319,-0.00089178,0,0.046538,0,0,0,0.0085752,0.00022337,0.00087986,15.217,0.0032261,0.0080437,2.613e-08,0.04,0.22,0
0.0046933,0.0029255,0.0080153,0.0007277,0.0008743,0.0021483,0,0,0.078551,-0.0016126,0,0.047262,0,0,0,0.0086014,0.00014155,0.0008743,15.261,0.0032057,0.0081183,2.6727e-08,0.06,0.22,0
0.0062668,0.0039933,0.0080307,0.00064277,0.00086735,0.0021798,0,0,0.078797,-0.0024704,0,0.047955,0,0,0,0.0086259,4.758e-05,0.00086735,15.272,0.0031803,0.0081992,2.7358e-08,0.08,0.22,0
0.0078452,0.0051039,0.0080446,0.00054877,0.00085934,0.0022079,0,0,0.079038,-0.0034163,0,0.048574,0,0,0,0.0086466,-5.324e-05,0.00085934,15.251,0.0031509,0.0082814,2.7979e-08,0.1,0.22,0
0.0094283,0.0062537,0.0080557,0.00045061,0.00085063,0.0022323,0,0,0.079256,-0.0044002,0,0.049111,0,0,0,0.0086625,-0.00015622,0.00085063,15.208,0.003119,0.0083609,2.8556e-08,0.12,0.22,0
0.011015,0.0074384,0.008063,0.00035282,0.00084158,0.0022536,0,0,0.079435,-0.0053763,0,0.049579,0,0,0,0.0086734,-0.00025757,0.00084158,15.155,0.0030858,0.0084352,2.9069e-08,0.14,0.22,0
0.012606,0.0086536,0.0080662,0.00025932,0.00083255,0.0022733,0,0,0.07957,-0.0063055,0,0.050013,0,0,0,0.0086799,-0.0003544,0.00083255,15.108,0.0030527,0.0085032,2.9513e-08,0.16,0.22,0
0.014198,0.009895,0.0080654,0.0001734,0.00082388,0.0022932,0,0,0.079657,-0.0071553,0,0.05045,0,0,0,0.0086833,-0.00044456,0.00082388,15.081,0.0030209,0.0085644,2.9892e-08,0.18,0.22,0
0.015792,0.011158,0.0080611,9.7859e-05,0.0008159,0.0023152,0,0,0.079698,-0.0078985,0,0.050935,0,0,0,0.0086853,-0.00052634,0.0008159,15.088,0.0029916,0.0086193,3.0217e-08,0.2,0.22,0
0.017386,0.01244,0.008054,3.5263e-05,0.00080893,0.0023413,0,0,0.079696,-0.0085103,0,0.051509,0,0,0,0.0086876,-0.00059829,0.00080893,15.142,0.0029661,0.0086684,3.0502e-08,0.22,0.22,0
0.01898,0.013735,0.0080447,-1.1849e-05,0.00080329,0.0023733,0,0,0.079656,-0.0089665,0,0.052212,0,0,0,0.0086918,-0.00065898,0.00080329,15.252,0.0029454,0.0087122,3.0763e-08,0.24,0.22,0
0.020572,0.015041,0.0080336,-4.0736e-05,0.00079929,0.0024129,0,0,0.079578,-0.0092403,0,0.053084,0,0,0,0.0086998,-0.00070686,0.00079929,15.433,0.0029307,0.0087513,3.1014e-08,0.26,0.22,0
0.022163,0.016353,0.0080209,-4.8224e-05,0.00079727,0.0024621,0,0,0.07946,-0.0093004,0,0.054165,0,0,0,0.0087128,-0.00074012,0.00079727,15.697,0.0029233,0.0087857,3.1265e-08,0.28,0.22,0
0.023751,0.017666,0.0080056,-3.0393e-05,0.00079753,0.0025226,0,0,0.079289,-0.0091071,0,0.055497,0,0,0,0.0087319,-0.00075663,0.00079753,16.061,0.0029243,0.0088148,3.1523e-08,0.3,0.22,0
0.025334,0.018975,0.0079851,1.7972e-05,0.0008003,0.0025967,0,0,0.079032,-0.0086056,0,0.057127,0,0,0,0.0087566,-0.00075362,0.0008003,16.549,0.0029344,0.0088364,3.1774e-08,0.32,0.22,0
0.026912,0.020273,0.0079508,0.00010448,0.00080553,0.0026856,0,0,0.078598,-0.0077116,0,0.059083,0,0,0,0.008782,-0.00072669,0.00080553,17.197,0.0029536,0.0088427,3.1948e-08,0.34,0.22,0
0.028479,0.021548,0.0078793,0.00024108,0.00081204,0.0027886,0,0,0.07774,-0.0062805,0,0.06135,0,0,0,0.008789,-0.00066867,0.00081204,18.068,0.0029775,0.0088112,3.1815e-08,0.36,0.22,0
0.030022,0.022782,0.0077086,0.00044664,0.00081553,0.0028648,0,0,0.075824,-0.0040577,0,0.063025,0,0,0,0.0087027,-0.00054743,0.00081553,19.136,0.0029903,0.0086496,3.0472e-08,0.38,0.22,0
0.031511,0.023916,0.0075755,0.00075978,0.00083353,0.0029035,0,0,0.074162,-0.0008112,0,0.063876,0,0,0,0.0086447,-0.00030937,0.00083353,20.215,0.0030563,0.0084408,2.8987e-08,0.4,0.22,0
0.032988,0.024936,0.0071767,0.00065369,0.00078304,0.0026821,0,0,0.07033,-0.0014228,0,0.059006,0,0,0,0.0081378,-0.00030748,0.00078304,19.716,0.0028711,0.0079563,2.4238e-08,0.42,0.22,0
0.034325,0.025738,0.0076673,0.00065885,0.00083262,0.0030053,0,0,0.075182,-0.0019115,0,0.066117,0,0,0,0.0087796,-0.00045338,0.00083262,20.309,0.0030529,0.0086618,3.0912e-08,0.44,0.22,0
0.035995,0.026556,0.0097132,0.00090192,0.0010615,0.0032462,0,0,0.036533,-0.00061317,0,0.031282,0,0,0,0.01079,-0.00017521,0.0010615,18.801,0.0038922,0.010404,7.3928e-08,0.46,0.22,0
0.036256,0.027348,0.0050889,6.868e-05,0.00051576,0.0013035,0,0,0.010894,-0.00089145,0,0.0074334,0,0,0,0.0054124,-0.00025476,0.00051576,15.538,0.0018911,0.0053239,1.8608e-08,0.48,0.22,0
0.036388,0.028115,0.0075357,-1.6154e-05,0.00075195,0.0016563,0,0,0.0074621,-0.00084492,0,0.0036439,0,0,0,0.007883,-0.00036346,0.00075195,11.842,0.0027572,0.0077492,2.2239e-08,0.5,0.22,0
0.036554,0.028871,0.0082537,0.0010908,0.00093445,0.0019397,0,0,0.0080512,0.00017199,0,0.0042674,0,0,0,0.0087453,0.00059925,0.00093445,14.22,0.0034263,0.0079837,2.598e-08,0.52,0.22,0
0.036711,0.02962,0.0081243,0.0013592,0.00094835,0.0020234,0,0,0.0078935,0.00045197,0,0.0044514,0,0,0,0.0086833,0.00080026,0.00094835,15.444,0.0034773,0.00781,2.4437e-08,0.54,0.22,0
0.03687,0.030384,0.0082415,0.0012741,0.00095156,0.0020991,0,0,0.0080189,0.00035485,0,0.004618,0,0,0,0.008825,0.00069062,0.00095156,15.536,0.0034891,0.0080071,2.6272e-08,0.56,0.22,0
0.037031,0.031157,0.0081864,0.0011559,0.00093423,0.0020616,0,0,0.0079774,0.00024382,0,0.0045356,0,0,0,0.0087464,0.00059592,0.00093423,15.195,0.0034255,0.0079867,2.6007e-08,0.58,0.22,0
0.037189,0.031934,0.0079597,0.0010177,0.00089774,0.0019976,0,0,0.0077682,0.00013192,0,0.0043947,0,0,0,0.0084935,0.00048389,0.00089774,14.96,0.0032917,0.0078109,2.4244e-08,0.6,0.22,0
0.037342,0.032713,0.0076314,0.00085384,0.00084852,0.0019486,0,0,0.0074612,5.8465e-06,0,0.0042869,0,0,0,0.0081517,0.00033356,0.00084852,14.95,0.0031112,0.0075738,2.1966e-08,0.62,0.22,0
0.037488,0.033492,0.0072755,0.00065364,0.00079291,0.0019222,0,0,0.0071308,-0.0001532,0,0.0042289,0,0,0,0.007793,0.0001361,0.00079291,15.069,0.0029073,0.0073505,1.985e-08,0.64,0.22,0
0.037627,0.034264,0.0069964,0.00039704,0.00073934,0.0019036,0,0,0.0068827,-0.00037653,0,0.0041879,0,0,0,0.0075061,-0.00011269,0.00073934,14.991,0.0027109,0.0072305,1.8509e-08,0.66,0.22,0
0.037763,0.035023,0.006482,0.0003779,0.00068599,0.0019319,0,0,0.0063756,-0.00033889,0,0.0042501,0,0,0,0.007042,-0.00018214,0.00068599,16.167,0.0025153,0.0068316,1.5487e-08,0.68,0.22,0
0.037882,0.035762,0.0039624,0.00025349,0.00042158,0.0011515,0,0,0.0078599,-0.00062149,0,0.004262,0,0,0,0.0042952,-7.9318e-05,0.00042158,13.637,0.0015458,0.0041468,9.8988e-09,0.7,0.22,0
0.038058,0.036528,0.0060785,-0.0006106,0.00054679,0.00099354,0,0,0.021198,-0.0069077,0,0.0020175,0,0,0,0.0062876,-0.00081972,0.00054679,5.7767,0.0020049,0.0065414,1.9759e-08,0.72,0.22,0
0.038978,0.037756,0.0041976,-0.0014715,0.0002726,9.7485e-05,0,0,0.043175,-0.019186,0,0.0021447,0,0,0,0.0041993,-0.0014732,0.0002726,0.98486,0.00099955,0.0050321,3.988e-09,0.74,0.22,0
0.039785,0.039048,0.0040911,-0.00099919,0.0003092,0.00060125,0,0,0.041601,-0.014392,0,0.013228,0,0,0,0.0041612,-0.0010692,0.0003092,6.6458,0.0011337,0.0046955,3.8128e-09,0.76,0.22,0
0.040642,0.040356,0.0042455,-0.00052582,0.00037197,0.00078952,0,0,0.042609,-0.0098756,0,0.017369,0,0,0,0.0043728,-0.00065306,0.00037197,9.1558,0.0013639,0.0045998,4.1738e-09,0.78,0.22,0
0.04149,0.041622,0.0042733,-0.00026115,0.00040121,0.00089236,0,0,0.042593,-0.007286,0,0.019632,0,0,0,0.0044426,-0.00043044,0.00040121,10.742,0.0014711,0.004515,4.1916e-09,0.8,0.22,0
0.042346,0.042807,0.0043234,-0.00013224,0.00041911,0.0009475,0,0,0.042947,-0.0060649,0,0.020845,0,0,0,0.0045165,-0.00032536,0.00041911,11.52,0.0015367,0.0045159,4.2997e-09,0.82,0.22,0
0.043208,0.043913,0.004352,-4.7623e-05,0.00043044,0.00099055,0,0,0.043137,-0.0052587,0,0.021792,0,0,0,0.0045647,-0.00026036,0.00043044,12.121,0.0015783,0.0045195,4.37e-09,0.84,0.22,0
0.044071,0.044944,0.0043606,9.9043e-06,0.00043705,0.0010223,0,0,0.043159,-0.0046986,0,0.022491,0,0,0,0.0045888,-0.00021834,0.00043705,12.586,0.0016025,0.0045153,4.3941e-09,0.86,0.22,0
0.044934,0.045899,0.0043584,5.3887e-05,0.00044122,0.0010438,0,0,0.043088,-0.0042607,0,0.022964,0,0,0,0.0045981,-0.00018589,0.00044122,12.937,0.0016178,0.0045033,4.3855e-09,0.88,0.22,0
0.045795,0.046779,0.0043474,9.5059e-05,0.00044425,0.001057,0,0,0.042935,-0.003841,0,0.023254,0,0,0,0.0045956,-0.00015319,0.00044425,13.217,0.0016289,0.0044801,4.3427e-09,0.9,0.22,0
0.046651,0.047583,0.0043278,0.00014193,0.00044697,0.0010621,0,0,0.042689,-0.0033554,0,0.023367,0,0,0,0.0045819,-0.00011216,0.00044697,13.454,0.0016389,0.0044409,4.2588e-09,0.92,0.22,0
0.047502,0.048309,0.0042994,0.00020031,0.00044997,0.0010587,0,0,0.042343,-0.0027462,0,0.02329,0,0,0,0.0045566,-5.6963e-05,0.00044997,13.659,0.0016499,0.0043822,4.1277e-09,0.94,0.22,0
0.048345,0.048956,0.0042627,0.00027343,0.00045361,0.0010458,0,0,0.0419,-0.001982,0,0.023007,0,0,0,0.0045202,1.591e-05,0.00045361,13.834,0.0016632,0.0043022,3.9473e-09,0.96,0.22,0
0.049178,0.049521,0.0042192,0.00036194,0.00045812,0.0010225,0,0,0.041372,-0.001058,0,0.022496,0,0,0,0.0044735,0.00010763,0.00045812,13.966,0.0016798,0.0042016,3.7203e-09,0.98,0.22,0
0.05,0.05,0.0042024,0.00046693,0.00046693,0.0010892,0,0,0.04109,-2.7105e-19,0,0.023962,0,0,0,0.0044967,0.00017255,0.00046693,15.124,0.0017121,0.0041848,3.7012e-09,1,0.22,0
0,0,0.0078114,0.00086793,0.00086793,0.002092,0,0,0.076378,-2.7105e-20,0,0.046025,0,0,0,0.008393,0.00028632,0.00086793,15.537,0.0031824,0.0078321,2.4216e-08,0,0.24,0
0.0015276,0.0009205,0.0078188,0.00082342,0.00086422,0.0020683,0,0,0.0765,-0.0004488,0,0.045503,0,0,0,0.0083846,0.00025764,0.00086422,15.299,0.0031688,0.0078413,2.4263e-08,0.02,0.24,0
0.00306,0.0018841,0.007839,0.00076577,0.00086048,0.0020973,0,0,0.076764,-0.0010418,0,0.046142,0,0,0,0.0084142,0.00019063,0.00086048,15.335,0.0031551,0.0079099,2.4804e-08,0.04,0.24,0
0.0045981,0.0028917,0.0078611,0.00069453,0.00085556,0.0021292,0,0,0.077061,-0.0017713,0,0.046842,0,0,0,0.0084459,0.00010968,0.00085556,15.359,0.0031371,0.0079894,2.5424e-08,0.06,0.24,0
0.0061424,0.0039425,0.0078844,0.00061205,0.00084965,0.0021607,0,0,0.077383,-0.0026136,0,0.047536,0,0,0,0.0084779,1.8512e-05,0.00084965,15.36,0.0031154,0.008076,2.6089e-08,0.08,0.24,0
0.0076934,0.0050345,0.0079083,0.00052161,0.00084299,0.0021901,0,0,0.077718,-0.0035351,0,0.048182,0,0,0,0.0085088,-7.8921e-05,0.00084299,15.334,0.0030909,0.0081659,2.6768e-08,0.1,0.24,0
