"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.25729,0.10014,0.10943,-0.0061206,0.030993,0.032997,0,0,0.10197,-0.048248,0,0.085792,0,0,0,0.11841,-0.0151,0.030993,14.932,0.044768,0.11746,4.274e-05,0.46,0.18,0
0.25927,0.10413,0.1044,0.00098675,0.031617,0.037812,0,0,0.094621,-0.039819,0,0.098311,0,0,0,0.11697,-0.011584,0.031617,18.18,0.045668,0.11332,4.0885e-05,0.48,0.18,0
0.26108,0.10807,0.097047,0.0081508,0.031559,0.040298,0,0,0.085134,-0.030431,0,0.10478,0,0,0,0.11276,-0.0075662,0.031559,21.18,0.045586,0.10632,3.6323e-05,0.5,0.18,0
0.26268,0.11176,0.088697,0.012861,0.030467,0.03881,0,0,0.075698,-0.022889,0,0.10091,0,0,0,0.10517,-0.0036133,0.030467,22.713,0.044008,0.096391,2.9099e-05,0.52,0.18,0
0.26411,0.11497,0.079805,0.01172,0.027457,0.032293,0,0,0.12745,-0.025132,0,0.13317,0,0,0,0.093028,-0.0015031,0.027457,21.344,0.039661,0.084044,2.0147e-05,0.54,0.18,0
0.26777,0.11951,0.071861,0.011141,0.024901,0.02384,0,0,0.30192,-0.042983,0,0.26454,0,0,0,0.080382,0.0026205,0.024901,18.861,0.035968,0.069733,1.1838e-05,0.56,0.18,0
0.27618,0.12703,0.068569,0.015741,0.025293,0.018178,0,0,0.48546,-0.077439,0,0.39276,0,0,0,0.074358,0.0099525,0.025293,17.23,0.036535,0.058509,7.7068e-06,0.58,0.18,0
0.28719,0.1354,0.068032,0.016249,0.025284,0.015182,0,0,0.55572,-0.11746,0,0.39474,0,0,0,0.072281,0.012,0.025284,15.136,0.036522,0.054883,6.8575e-06,0.6,0.18,0
0.29841,0.14305,0.070115,0.01369,0.025142,0.011972,0,0,0.54801,-0.14067,0,0.33459,0,0,0,0.073413,0.010393,0.025142,12.268,0.036316,0.057115,9.0051e-06,0.62,0.18,0
0.30932,0.15022,0.076597,0.013305,0.02697,0.0074763,0,0,0.47386,-0.13341,0,0.26152,0,0,0,0.079507,0.010394,0.02697,8.8628,0.038957,0.06252,1.4958e-05,0.64,0.18,0
0.31822,0.15734,0.081503,0.0099443,0.027434,0.0023783,0,0,0.32344,-0.098597,0,0.15766,0,0,0,0.083692,0.007755,0.027434,5.2273,0.039627,0.068319,2.0367e-05,0.66,0.18,0
0.32353,0.16488,0.087534,0.0046618,0.027659,-0.0020999,0,0,0.18092,-0.06325,0,0.065306,0,0,0,0.089087,0.0031089,0.027659,2.4654,0.039951,0.07677,2.5002e-05,0.68,0.18,0
0.32626,0.17254,0.10105,0.0039812,0.031508,-0.0047265,0,0,0.11891,-0.048247,0,0.019519,0,0,0,0.10224,0.0027875,0.031508,0.54989,0.045512,0.088694,3.2436e-05,0.7,0.18,0
0.32846,0.18007,0.11355,0.0047649,0.035493,-0.0059949,0,0,0.11464,-0.047776,0,-0.002858,0,0,0,0.11432,0.003994,0.035493,-1.3173,0.051268,0.098452,4.1268e-05,0.72,0.18,0
0.33084,0.18749,0.11997,0.0034417,0.037022,-0.0070711,0,0,0.12191,-0.052167,0,-0.022127,0,0,0,0.12054,0.0028723,0.037022,-3.408,0.053476,0.10486,4.8527e-05,0.74,0.18,0
0.33334,0.19486,0.12225,0.00094893,0.03696,-0.0080037,0,0,0.12582,-0.0579,0,-0.040058,0,0,0,0.12301,0.00019343,0.03696,-5.0688,0.053387,0.10922,5.2375e-05,0.76,0.18,0
0.33588,0.20224,0.12065,-0.0032192,0.03523,-0.0085264,0,0,0.12693,-0.066061,0,-0.058579,0,0,0,0.12181,-0.0043743,0.03523,-5.8413,0.050888,0.11188,5.267e-05,0.78,0.18,0
0.33842,0.20975,0.11283,-0.012189,0.030192,-0.0080793,0,0,0.14856,-0.085838,0,-0.074593,0,0,0,0.11412,-0.013478,0.030192,-5.7746,0.043611,0.11252,4.9363e-05,0.8,0.18,0
0.34207,0.21778,0.10511,-0.020836,0.025282,-0.0072593,0,0,0.2626,-0.14615,0,-0.097131,0,0,0,0.10607,-0.021801,0.025282,-4.9987,0.036519,0.11215,4.9156e-05,0.82,0.18,0
0.35013,0.22787,0.10782,-0.019339,0.026543,-0.0068291,0,0,0.51142,-0.26838,0,-0.13091,0,0,0,0.10847,-0.019988,0.026543,-3.9472,0.03834,0.11269,5.5613e-05,0.84,0.18,0
0.36463,0.24165,0.11021,-0.011876,0.029502,-0.0054408,0,0,0.78175,-0.38739,0,-0.13077,0,0,0,0.11063,-0.012289,0.029502,-2.7966,0.042613,0.10828,5.0981e-05,0.86,0.18,0
0.38298,0.25774,0.10661,-0.0024014,0.031262,-0.0033536,0,0,0.91836,-0.4041,0,-0.088696,0,0,0,0.10679,-0.0025813,0.031262,-1.713,0.045157,0.097037,3.4407e-05,0.88,0.18,0
0.4018,0.2726,0.10604,0.0065968,0.033792,-0.0026698,0,0,0.93928,-0.35354,0,-0.069415,0,0,0,0.10615,0.0064896,0.033792,-1.4193,0.048811,0.089228,2.6193e-05,0.9,0.18,0
0.42055,0.28414,0.10853,0.0098754,0.035521,-0.0032517,0,0,0.9491,-0.3334,0,-0.084543,0,0,0,0.10867,0.0097388,0.035521,-1.7797,0.051309,0.088887,2.7054e-05,0.92,0.18,0
0.43977,0.29228,0.11101,0.0092587,0.036081,-0.0034959,0,0,0.97409,-0.34869,0,-0.090894,0,0,0,0.11115,0.0091204,0.036081,-1.8885,0.052117,0.091577,2.9242e-05,0.94,0.18,0
0.45952,0.29762,0.11302,0.0080042,0.036308,-0.0028103,0,0,0.9973,-0.36795,0,-0.073067,0,0,0,0.11311,0.0079154,0.036308,-1.4911,0.052445,0.094267,3.1217e-05,0.96,0.18,0
0.47966,0.30066,0.11422,0.0070091,0.036369,-0.0010687,0,0,1.0121,-0.38168,0,-0.027786,0,0,0,0.11426,0.0069663,0.036369,-0.55188,0.052533,0.096036,3.2472e-05,0.98,0.18,0
0.4898,0.30164,0.11461,0.0066419,0.036377,0.00013262,0,0,1.0171,-0.38655,0,0.0034482,0,0,0,0.11464,0.006613,0.036377,0.08737,0.052544,0.09665,3.2904e-05,1,0.18,0
0.0068003,0.003664,0.091356,0.036899,0.038476,0.013983,0,0,0.68743,-0.020506,0,0.36356,0,0,0,0.094756,0.033499,0.038476,13.588,0.055577,0.058939,1.0259e-05,0,0.2,0
0.013749,0.0073109,0.091679,0.034795,0.037942,0.013784,0,0,0.69857,-0.04091,0,0.35838,0,0,0,0.094872,0.031602,0.037942,12.949,0.054805,0.060371,1.088e-05,0.02,0.2,0
0.027943,0.01453,0.092847,0.030826,0.037102,0.01319,0,0,0.72468,-0.081585,0,0.34293,0,0,0,0.095571,0.028102,0.037102,11.549,0.053592,0.063466,1.2257e-05,0.04,0.2,0
0.042736,0.021523,0.09457,0.027132,0.03651,0.012205,0,0,0.75477,-0.12192,0,0.31734,0,0,0,0.096752,0.02495,0.03651,9.9756,0.052737,0.066791,1.3784e-05,0.06,0.2,0
0.058134,0.028148,0.096362,0.023552,0.035974,0.010872,0,0,0.78504,-0.16148,0,0.28268,0,0,0,0.097995,0.021919,0.035974,8.3369,0.051963,0.070126,1.5356e-05,0.08,0.2,0
0.074137,0.034295,0.098228,0.020189,0.035525,0.0092773,0,0,0.81514,-0.19937,0,0.24121,0,0,0,0.099361,0.019055,0.035525,6.7051,0.051314,0.07348,1.6995e-05,0.1,0.2,0
0.090739,0.039888,0.10017,0.017166,0.0352,0.007521,0,0,0.84458,-0.23444,0,0.19555,0,0,0,0.10089,0.016444,0.0352,5.1481,0.050844,0.076813,1.8703e-05,0.12,0.2,0
0.10792,0.044891,0.10217,0.014629,0.035041,0.0057077,0,0,0.87272,-0.26534,0,0.1484,0,0,0,0.10259,0.014216,0.035041,3.7202,0.050614,0.080023,2.0457e-05,0.14,0.2,0
0.12565,0.04931,0.10421,0.012762,0.035092,0.0039396,0,0,0.89855,-0.29029,0,0.10243,0,0,0,0.10442,0.012553,0.035092,2.4611,0.050689,0.082931,2.2188e-05,0.16,0.2,0
0.14386,0.053196,0.10619,0.01181,0.0354,0.0023216,0,0,0.92026,-0.30667,0,0.06036,0,0,0,0.10628,0.01172,0.0354,1.4012,0.051133,0.085225,2.3733e-05,0.18,0.2,0
0.16246,0.056639,0.10788,0.012137,0.036004,0.0009783,0,0,0.93435,-0.31027,0,0.025436,0,0,0,0.10791,0.012105,0.036004,0.5745,0.052006,0.086373,2.4757e-05,0.2,0.2,0
0.18124,0.059783,0.10886,0.014309,0.036951,6.1857e-05,0,0,0.93483,-0.29434,0,0.0016083,0,0,0,0.10887,0.0143,0.036951,0.027043,0.053374,0.085533,2.4684e-05,0.22,0.2,0
0.19985,0.062803,0.10875,0.019146,0.038368,-0.00032724,0,0,0.91494,-0.24989,0,-0.0085081,0,0,0,0.10876,0.019135,0.038368,-0.21319,0.055421,0.081753,2.2876e-05,0.24,0.2,0
0.21783,0.065826,0.10723,0.017296,0.037359,-0.00038397,0,0,0.78826,-0.17381,0,-0.0076978,0,0,0,0.10726,0.017265,0.037359,-0.23576,0.053963,0.082325,2.0901e-05,0.26,0.2,0
0.23138,0.068876,0.10561,0.00077506,0.031916,-0.00090101,0,0,0.48412,-0.098218,0,-0.0048709,0,0,0,0.10566,0.00072685,0.031916,-0.43232,0.046101,0.094273,2.3222e-05,0.28,0.2,0
0.2372,0.071915,0.10546,-0.013884,0.027473,-0.0020787,0,0,0.19688,-0.062464,0,-0.0057405,0,0,0,0.10553,-0.01395,0.027473,-0.9614,0.039683,0.10546,2.8398e-05,0.3,0.2,0
0.23926,0.074902,0.10644,-0.016445,0.026999,-0.002478,0,0,0.10327,-0.056477,0,-0.0064428,0,0,0,0.10653,-0.016532,0.026999,-1.145,0.038998,0.10809,3.1188e-05,0.32,0.2,0
0.24133,0.077877,0.10872,-0.017178,0.027462,-0.00088146,0,0,0.10563,-0.058033,0,-0.0022918,0,0,0,0.10881,-0.017265,0.027462,-0.39996,0.039668,0.11071,3.3369e-05,0.34,0.2,0
0.24348,0.080935,0.11209,-0.020013,0.027624,0.0025644,0,0,0.10981,-0.061929,0,0.0066674,0,0,0,0.11226,-0.020175,0.027624,1.1021,0.039902,0.11616,3.7074e-05,0.36,0.2,0
0.24572,0.084147,0.11534,-0.022406,0.027881,0.0073694,0,0,0.1137,-0.065373,0,0.01916,0,0,0,0.11587,-0.022934,0.027881,3.0454,0.040273,0.12164,4.1124e-05,0.38,0.2,0
0.24803,0.087554,0.11797,-0.023361,0.028383,0.013292,0,0,0.11646,-0.067267,0,0.03456,0,0,0,0.11938,-0.024769,0.028383,5.3286,0.040997,0.12626,4.5182e-05,0.4,0.2,0
0.25038,0.091182,0.11984,-0.022275,0.029271,0.020161,0,0,0.11774,-0.067009,0,0.052418,0,0,0,0.12286,-0.02529,0.029271,7.9413,0.04228,0.12978,4.9297e-05,0.42,0.2,0
0.25274,0.095035,0.12084,-0.018687,0.030645,0.027611,0,0,0.11725,-0.064131,0,0.071789,0,0,0,0.12636,-0.024208,0.030645,10.849,0.044264,0.13199,5.3451e-05,0.44,0.2,0
0.25507,0.099081,0.12081,-0.012345,0.03254,0.035023,0,0,0.11475,-0.058351,0,0.091061,0,0,0,0.12976,-0.021288,0.03254,13.971,0.047002,0.1326,5.7411e-05,0.46,0.2,0
0.25733,0.10324,0.11949,-0.0037183,0.034732,0.041538,0,0,0.11019,-0.049986,0,0.108,0,0,0,0.13251,-0.016734,0.034732,17.162,0.050169,0.13131,6.037e-05,0.48,0.2,0
0.25948,0.10738,0.11623,0.005781,0.036602,0.046196,0,0,0.10351,-0.040067,0,0.12011,0,0,0,0.13333,-0.011323,0.036602,20.229,0.05287,0.12764,6.128e-05,0.5,0.2,0
0.26147,0.11128,0.10912,0.014009,0.036938,0.046613,0,0,0.093833,-0.029808,0,0.12119,0,0,0,0.12845,-0.0053214,0.036938,22.54,0.053355,0.11847,5.4748e-05,0.52,0.2,0
0.26323,0.11451,0.096987,0.017205,0.034258,0.041086,0,0,0.15717,-0.026125,0,0.1608,0,0,0,0.115,-0.00080951,0.034258,22.585,0.049483,0.10311,3.856e-05,0.54,0.2,0
0.26776,0.11872,0.089186,0.018093,0.032184,0.031514,0,0,0.34209,-0.039951,0,0.30364,0,0,0,0.10284,0.0044351,0.032184,20.387,0.046488,0.088395,2.9731e-05,0.56,0.2,0
0.27729,0.12559,0.090282,0.020631,0.033274,0.021943,0,0,0.48588,-0.066578,0,0.42356,0,0,0,0.098842,0.012071,0.033274,18.029,0.048062,0.07866,3.7024e-05,0.58,0.2,0
0.28793,0.13324,0.092012,0.020888,0.03387,0.014943,0,0,0.50286,-0.089932,0,0.38092,0,0,0,0.096938,0.015962,0.03387,15.275,0.048923,0.073717,5.0718e-05,0.6,0.2,0
0.29777,0.14051,0.09622,0.020727,0.035084,0.0065231,0,0,0.46038,-0.097825,0,0.2495,0,0,0,0.099671,0.017276,0.035084,9.3742,0.050677,0.075125,5.9906e-05,0.62,0.2,0
0.30672,0.1479,0.10253,0.020062,0.036777,-0.0038221,0,0,0.34715,-0.08242,0,0.11903,0,0,0,0.10578,0.016807,0.036777,1.8222,0.053122,0.0809,5.5979e-05,0.64,0.2,0
0.31259,0.15575,0.10778,0.013407,0.036357,-0.010366,0,0,0.20566,-0.058755,0,0.023578,0,0,0,0.11046,0.010728,0.036357,-2.7964,0.052516,0.089777,4.976e-05,0.66,0.2,0
0.31569,0.16385,0.11835,0.0063605,0.037413,-0.012969,0,0,0.13273,-0.04857,0,-0.020767,0,0,0,0.12028,0.0044268,0.037413,-4.6063,0.054041,0.10342,5.2003e-05,0.68,0.2,0
0.31807,0.17166,0.13105,0.0050015,0.040814,-0.013124,0,0,0.12065,-0.047959,0,-0.031988,0,0,0,0.13255,0.0034968,0.040814,-5.2787,0.058954,0.11503,5.6973e-05,0.7,0.2,0
0.32051,0.17916,0.13798,0.0052404,0.042966,-0.011689,0,0,0.12352,-0.049044,0,-0.03039,0,0,0,0.13907,0.0041543,0.042966,-4.9298,0.062063,0.1203,6.0602e-05,0.72,0.2,0
0.32301,0.18651,0.14052,0.0038415,0.043308,-0.010054,0,0,0.12637,-0.051306,0,-0.026142,0,0,0,0.14129,0.0030736,0.043308,-4.1765,0.062556,0.12313,6.3081e-05,0.74,0.2,0
0.32556,0.19381,0.1412,0.0011524,0.042705,-0.0082325,0,0,0.12804,-0.054019,0,-0.021405,0,0,0,0.14171,0.00064318,0.042705,-3.3702,0.061685,0.12544,6.4628e-05,0.76,0.2,0
0.32813,0.20113,0.14041,-0.0038342,0.040974,-0.0061546,0,0,0.12927,-0.05825,0,-0.016002,0,0,0,0.14073,-0.0041522,0.040974,-2.4993,0.059184,0.12843,6.5863e-05,0.78,0.2,0
0.33073,0.20843,0.13587,-0.012936,0.036879,-0.0040634,0,0,0.13373,-0.068039,0,-0.013932,0,0,0,0.13608,-0.01315,0.036879,-1.9027,0.053269,0.1316,6.6619e-05,0.8,0.2,0
0.33345,0.2156,0.12761,-0.020168,0.032232,-0.0025569,0,0,0.16821,-0.091079,0,-0.021515,0,0,0,0.1278,-0.020359,0.032232,-1.6574,0.046558,0.13014,6.9513e-05,0.82,0.2,0
0.3377,0.22327,0.1272,-0.018323,0.032663,-0.0018839,0,0,0.31291,-0.1586,0,-0.04438,0,0,0,0.12747,-0.018597,0.032663,-1.2398,0.04718,0.1284,8.7002e-05,0.84,0.2,0
0.34734,0.23396,0.13698,-0.012767,0.037263,-0.002773,0,0,0.61005,-0.28913,0,-0.083974,0,0,0,0.13735,-0.013136,0.037263,-1.2142,0.053825,0.13271,0.00012037,0.86,0.2,0
0.36448,0.24908,0.13969,-0.0039436,0.040723,-0.0041596,0,0,0.92213,-0.39011,0,-0.10441,0,0,0,0.13998,-0.0042392,0.040723,-1.7402,0.058822,0.12791,0.00011964,0.88,0.2,0
0.38598,0.26495,0.13221,0.0074224,0.041891,-0.0043069,0,0,1.0834,-0.39962,0,-0.10427,0,0,0,0.13241,0.0072246,0.041891,-2.0299,0.060509,0.11202,7.2562e-05,0.9,0.2,0
0.40829,0.27691,0.1279,0.011143,0.041713,-0.0047882,0,0,1.1204,-0.39742,0,-0.12449,0,0,0,0.12813,0.010919,0.041713,-2.3645,0.060253,0.10525,4.5196e-05,0.92,0.2,0
0.4308,0.28464,0.12839,0.0088804,0.041182,-0.0050771,0,0,1.1338,-0.41993,0,-0.13201,0,0,0,0.12862,0.0086579,0.041182,-2.4286,0.059486,0.10746,4.615e-05,0.94,0.2,0
0.45364,0.28956,0.12917,0.006807,0.040793,-0.003896,0,0,1.1489,-0.44181,0,-0.1013,0,0,0,0.12931,0.0066704,0.040793,-1.8252,0.058923,0.10963,4.7515e-05,0.96,0.2,0
0.47675,0.29231,0.12966,0.0053867,0.040514,-0.0016661,0,0,1.1589,-0.45665,0,-0.043318,0,0,0,0.12972,0.0053292,0.040514,-0.76815,0.05852,0.11106,4.8446e-05,0.98,0.2,0
0.48836,0.29319,0.12983,0.0048891,0.040415,-0.00024285,0,0,1.1624,-0.46184,0,-0.0063141,0,0,0,0.12986,0.0048593,0.040415,-0.1055,0.058378,0.11156,4.8776e-05,1,0.2,0
0.0067548,0.0032796,0.090775,0.036961,0.038321,0.012488,0,0,0.68191,-0.017681,0,0.32469,0,0,0,0.093547,0.034189,0.038321,12.445,0.055352,0.057413,9.5487e-06,0,0.22,0
0.013638,0.0065435,0.091061,0.035136,0.037859,0.012265,0,0,0.69162,-0.035403,0,0.31889,0,0,0,0.093655,0.032541,0.037859,11.858,0.054685,0.058653,1.0077e-05,0.02,0.22,0
0.027665,0.012997,0.09209,0.031663,0.037126,0.011612,0,0,0.71453,-0.07102,0,0.30191,0,0,0,0.094274,0.029478,0.037126,10.536,0.053626,0.061347,1.1251e-05,0.04,0.22,0
0.042219,0.019225,0.093616,0.028364,0.036594,0.010552,0,0,0.74128,-0.10699,0,0.27436,0,0,0,0.095317,0.026663,0.036594,8.9852,0.052858,0.064281,1.2566e-05,0.06,0.22,0
0.057316,0.025093,0.095226,0.025096,0.036097,0.0091386,0,0,0.76869,-0.14301,0,0.2376,0,0,0,0.09644,0.023882,0.036097,7.3252,0.05214,0.0673,1.3952e-05,0.08,0.22,0
0.072967,0.030506,0.096927,0.021944,0.035661,0.0074649,0,0,0.79645,-0.17832,0,0.19409,0,0,0,0.097707,0.021164,0.035661,5.6477,0.051511,0.070435,1.5439e-05,0.1,0.22,0
0.089174,0.03541,0.098716,0.019028,0.035323,0.0056317,0,0,0.8241,-0.21183,0,0.14642,0,0,0,0.099156,0.018588,0.035323,4.0335,0.051022,0.073652,1.7031e-05,0.12,0.22,0
0.10593,0.039797,0.10059,0.016494,0.035124,0.003747,0,0,0.85101,-0.24219,0,0.097422,0,0,0,0.1008,0.016285,0.035124,2.5495,0.050735,0.076851,1.8709e-05,0.14,0.22,0
0.12321,0.043711,0.10252,0.014525,0.035114,0.001932,0,0,0.87631,-0.26767,0,0.050231,0,0,0,0.1026,0.014443,0.035114,1.2521,0.050721,0.079863,2.0411e-05,0.16,0.22,0
0.14098,0.04725,0.10449,0.013356,0.035354,0.00033991,0,0,0.89878,-0.28597,0,0.0088376,0,0,0,0.10453,0.013322,0.035354,0.20149,0.051067,0.082428,2.2025e-05,0.18,0.22,0
0.15917,0.050588,0.10641,0.013308,0.035914,-0.00080146,0,0,0.91639,-0.29388,0,-0.020838,0,0,0,0.10644,0.013276,0.035914,-0.50846,0.051876,0.084158,2.3335e-05,0.2,0.22,0
0.17764,0.05399,0.10803,0.014808,0.03685,-0.0011478,0,0,0.92529,-0.28655,0,-0.029843,0,0,0,0.10806,0.014777,0.03685,-0.71185,0.053228,0.084439,2.3942e-05,0.22,0.22,0
0.19618,0.057822,0.10876,0.018533,0.038188,-0.00040969,0,0,0.91743,-0.25551,0,-0.010652,0,0,0,0.10878,0.018511,0.038188,-0.2355,0.05516,0.082239,2.3119e-05,0.24,0.22,0
0.21434,0.062328,0.10723,0.015538,0.036829,0.00059662,0,0,0.79787,-0.18656,0,0.020479,0,0,0,0.10729,0.015471,0.036829,0.50975,0.053198,0.08377,2.113e-05,0.26,0.22,0
0.22809,0.066912,0.10553,0.00041588,0.031784,0.00024437,0,0,0.49091,-0.10397,0,0.025657,0,0,0,0.10565,0.00029649,0.031784,0.44378,0.04591,0.094643,2.2807e-05,0.28,0.22,0
0.23397,0.07068,0.10684,-0.011987,0.028455,-0.0021,0,0,0.19916,-0.061597,0,0.0035764,0,0,0,0.10698,-0.012134,0.028455,-0.82838,0.041101,0.1053,2.9088e-05,0.3,0.22,0
0.23606,0.073762,0.10914,-0.016276,0.027859,-0.0045274,0,0,0.10567,-0.057376,0,-0.011771,0,0,0,0.10935,-0.016487,0.027859,-2.0351,0.040241,0.11056,3.3738e-05,0.32,0.22,0
0.2382,0.076683,0.11153,-0.01992,0.027482,-0.0040926,0,0,0.10926,-0.061622,0,-0.010641,0,0,0,0.11171,-0.020105,0.027482,-1.7832,0.039696,0.11562,3.6576e-05,0.34,0.22,0
0.24043,0.07965,0.11467,-0.024068,0.02718,-0.00070659,0,0,0.11373,-0.066622,0,-0.0018371,0,0,0,0.11477,-0.024176,0.02718,-0.30731,0.03926,0.1217,4.0182e-05,0.36,0.22,0
0.24275,0.08278,0.11798,-0.027584,0.027118,0.0042519,0,0,0.11812,-0.071113,0,0.011055,0,0,0,0.11825,-0.027852,0.027118,1.6546,0.039171,0.12782,4.4332e-05,0.38,0.22,0
0.24515,0.086135,0.12143,-0.029695,0.02752,0.010396,0,0,0.12208,-0.07438,0,0.02703,0,0,0,0.12233,-0.030596,0.02752,3.9075,0.039751,0.13371,4.933e-05,0.4,0.22,0
0.24763,0.089754,0.12505,-0.029475,0.028672,0.017571,0,0,0.12529,-0.075591,0,0.045683,0,0,0,0.12726,-0.031689,0.028672,6.4151,0.041414,0.13898,5.5597e-05,0.42,0.22,0
0.25017,0.093651,0.12873,-0.02626,0.03074,0.025439,0,0,0.12738,-0.074099,0,0.066142,0,0,0,0.13309,-0.030628,0.03074,9.127,0.044402,0.14327,6.3339e-05,0.44,0.22,0
0.25273,0.097804,0.13242,-0.019521,0.03387,0.033363,0,0,0.12812,-0.069408,0,0.086743,0,0,0,0.13979,-0.026885,0.03387,11.941,0.048924,0.14611,7.243e-05,0.46,0.22,0
0.25529,0.10213,0.13683,-0.0088766,0.038386,0.04032,0,0,0.12798,-0.061441,0,0.10483,0,0,0,0.14766,-0.019708,0.038386,14.63,0.055446,0.14722,8.3042e-05,0.48,0.22,0
0.25785,0.10646,0.14177,0.0035759,0.043605,0.045132,0,0,0.12762,-0.052037,0,0.11734,0,0,0,0.15588,-0.010526,0.043605,16.811,0.062985,0.14705,9.4142e-05,0.5,0.22,0
0.26039,0.11057,0.13939,0.012666,0.045616,0.045305,0,0,0.13428,-0.045224,0,0.12218,0,0,0,0.15505,-0.0029999,0.045616,18.134,0.065889,0.14026,0.00010006,0.52,0.22,0
0.26309,0.11393,0.13589,0.024129,0.048007,0.045385,0,0,0.22746,-0.03879,0,0.18262,0,0,0,0.15394,0.0060798,0.048007,19.408,0.069343,0.13253,0.0001923,0.54,0.22,0
0.26925,0.11791,0.14382,0.036079,0.053969,0.040761,0,0,0.3947,-0.042008,0,0.2958,0,0,0,0.16171,0.01818,0.053969,18.325,0.077955,0.13036,0.00029734,0.56,0.22,0
0.27941,0.12435,0.15,0.033598,0.055081,0.023822,0,0,0.43398,-0.05789,0,0.31833,0,0,0,0.16001,0.023597,0.055081,14.15,0.079561,0.12419,0.00023005,0.58,0.22,0
0.28791,0.13179,0.15162,0.026955,0.053574,0.0098042,0,0,0.35358,-0.065803,0,0.23275,0,0,0,0.15531,0.023265,0.053574,10.71,0.077384,0.11986,0.00015732,0.6,0.22,0
0.2942,0.13903,0.15346,0.028199,0.054499,-0.00048635,0,0,0.29759,-0.06204,0,0.1052,0,0,0,0.15605,0.025609,0.054499,4.4566,0.078721,0.1187,0.00015726,0.62,0.22,0
0.29992,0.14664,0.15264,0.027635,0.054082,-0.011759,0,0,0.23672,-0.053196,0,-0.0058787,0,0,0,0.15525,0.025018,0.054082,-3.5989,0.078118,0.11846,0.00012959,0.64,0.22,0
0.30387,0.15474,0.15493,0.018709,0.052091,-0.015914,0,0,0.16963,-0.04985,0,-0.042565,0,0,0,0.15737,0.016271,0.052091,-6.2794,0.075243,0.1271,0.00010528,0.66,0.22,0
0.30678,0.16287,0.15809,0.0092167,0.050193,-0.015382,0,0,0.14394,-0.054127,0,-0.039875,0,0,0,0.1599,0.0074065,0.050193,-5.8511,0.072501,0.13626,9.6957e-05,0.68,0.22,0
0.30962,0.17063,0.15667,0.0054092,0.048622,-0.014239,0,0,0.14046,-0.056177,0,-0.037022,0,0,0,0.15811,0.0039673,0.048622,-5.4564,0.070232,0.13737,8.9677e-05,0.7,0.22,0
0.3124,0.17811,0.1536,0.004249,0.047354,-0.012424,0,0,0.13812,-0.056036,0,-0.032301,0,0,0,0.15468,0.0031612,0.047354,-4.7853,0.0684,0.13497,8.3417e-05,0.72,0.22,0
0.31514,0.18544,0.15139,0.0028019,0.046257,-0.010195,0,0,0.13667,-0.056491,0,-0.026508,0,0,0,0.15212,0.0020649,0.046257,-3.9453,0.066815,0.13356,7.9522e-05,0.74,0.22,0
0.31787,0.1927,0.15043,-9.3048e-06,0.045126,-0.0077909,0,0,0.13689,-0.058676,0,-0.020256,0,0,0,0.15086,-0.00044248,0.045126,-2.9859,0.065182,0.13445,7.8763e-05,0.76,0.22,0
0.32062,0.19991,0.15101,-0.0051904,0.043746,-0.0055662,0,0,0.13944,-0.063618,0,-0.014472,0,0,0,0.15123,-0.0054119,0.043746,-2.0584,0.063189,0.13877,8.1927e-05,0.78,0.22,0
0.32344,0.20705,0.15289,-0.013128,0.041928,-0.0042567,0,0,0.14425,-0.071574,0,-0.011067,0,0,0,0.15303,-0.013265,0.041928,-1.4551,0.060563,0.14672,8.8856e-05,0.8,0.22,0
0.32639,0.21402,0.15322,-0.019062,0.040247,-0.0036025,0,0,0.15298,-0.080035,0,-0.0098128,0,0,0,0.15336,-0.019201,0.040247,-1.1798,0.058134,0.15184,9.7094e-05,0.82,0.22,0
0.32953,0.22089,0.15068,-0.017428,0.039974,-0.0010641,0,0,0.20005,-0.098958,0,-0.0014745,0,0,0,0.15089,-0.017648,0.039974,-0.077613,0.05774,0.1484,0.00011203,0.84,0.22,0
0.33461,0.22906,0.15676,-0.01472,0.042611,0.00018117,0,0,0.40644,-0.17281,0,-0.0084717,0,0,0,0.15713,-0.015095,0.042611,0.71365,0.06155,0.1521,0.00016409,0.86,0.22,0
0.3473,0.24145,0.16567,-0.0076872,0.047394,-0.0018427,0,0,0.82246,-0.30243,0,-0.026421,0,0,0,0.16604,-0.0080563,0.047394,-0.17541,0.068458,0.15466,0.0001878,0.88,0.22,0
0.36971,0.25646,0.15871,0.0077761,0.049945,-0.0025942,0,0,1.1909,-0.40794,0,-0.044212,0,0,0,0.15892,0.0075622,0.049945,-0.95897,0.072143,0.13563,0.00012033,0.9,0.22,0
0.39588,0.26825,0.1489,0.013285,0.048654,-0.0036893,0,0,1.3031,-0.45979,0,-0.095922,0,0,0,0.14908,0.013104,0.048654,-1.6309,0.070278,0.12215,6.9297e-05,0.92,0.22,0
