"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.0016623,0.0017455,0.020017,0.0055288,0.0076638,0.0050028,0,0,0.16059,-0.027755,0,0.13007,0,0,0,0.021793,0.0037526,0.0076638,17.413,0.01107,0.016475,2.1126e-07,0,0,0
0.0032119,0.0033236,0.018179,0.0033609,0.0064619,0.0037495,0,0,0.15232,-0.040313,0,0.097486,0,0,0,0.019291,0.0022482,0.0064619,13.242,0.0093339,0.015403,1.5995e-07,0.02,0,0
0.0060928,0.0062246,0.015147,0.00090729,0.0048162,0.0019444,0,0,0.1343,-0.050816,0,0.050556,0,0,0,0.015455,0.0005987,0.0048162,7.4515,0.0069568,0.013261,8.567e-08,0.04,0,0
0.0085838,0.0087207,0.013088,0.00043126,0.0040557,0.0011594,0,0,0.11742,-0.047118,0,0.030145,0,0,0,0.013213,0.00030632,0.0040557,5.0861,0.0058583,0.0115,5.2413e-08,0.06,0,0
0.010789,0.010963,0.011648,0.00017723,0.0035477,0.0008021,0,0,0.10531,-0.043816,0,0.020854,0,0,0,0.011713,0.00011213,0.0035477,3.9138,0.0051244,0.010322,3.6702e-08,0.08,0,0
0.012796,0.013022,0.010641,8.0845e-05,0.0032165,0.00060689,0,0,0.096516,-0.040763,0,0.015779,0,0,0,0.010681,4.0463e-05,0.0032165,3.2336,0.004646,0.0094614,2.7879e-08,0.1,0,0
0.01465,0.014944,0.0098593,3.1232e-05,0.0029671,0.000491,0,0,0.089597,-0.038167,0,0.012766,0,0,0,0.0098875,2.944e-06,0.0029671,2.8198,0.0042859,0.008786,2.2143e-08,0.12,0,0
0.01638,0.016752,0.0092167,4.1845e-06,0.0027663,0.0004169,0,0,0.083855,-0.035907,0,0.010839,0,0,0,0.0092384,-1.7511e-05,0.0027663,2.559,0.0039957,0.0082253,1.8079e-08,0.14,0,0
0.018004,0.018462,0.008663,-1.2249e-05,0.0025952,0.0003672,0,0,0.078881,-0.033897,0,0.0095473,0,0,0,0.0086809,-3.0081e-05,0.0025952,2.3962,0.0037487,0.0077398,1.5014e-08,0.16,0,0
0.019535,0.020084,0.0081695,-2.285e-05,0.002444,0.0003325,0,0,0.074432,-0.032069,0,0.0086451,0,0,0,0.008185,-3.83e-05,0.002444,2.2989,0.0035302,0.0073056,1.2597e-08,0.18,0,0
0.020982,0.021624,0.0077184,-2.9969e-05,0.0023065,0.00030714,0,0,0.070355,-0.030375,0,0.0079857,0,0,0,0.0077324,-4.3879e-05,0.0023065,2.2455,0.0033317,0.0069078,1.0632e-08,0.2,0,0
0.022349,0.023085,0.0072991,-3.4746e-05,0.0021793,0.00028735,0,0,0.066557,-0.028783,0,0.007471,0,0,0,0.0073119,-4.7584e-05,0.0021793,2.2189,0.0031479,0.006537,9e-09,0.22,0,0
0.023644,0.024465,0.0069055,-3.7736e-05,0.0020603,0.00027036,0,0,0.062988,-0.027275,0,0.0070292,0,0,0,0.0069175,-4.9716e-05,0.0020603,2.2039,0.0029761,0.0061882,7.6291e-09,0.24,0,0
0.024869,0.025766,0.0065355,-3.918e-05,0.0019489,0.00025401,0,0,0.059626,-0.025845,0,0.0066043,0,0,0,0.0065466,-5.0327e-05,0.0019489,2.1848,0.0028151,0.005859,6.473e-09,0.26,0,0
0.026029,0.026982,0.0061894,-3.916e-05,0.0018451,0.00023655,0,0,0.056476,-0.024495,0,0.0061504,0,0,0,0.0061996,-4.9351e-05,0.0018451,2.1454,0.0026651,0.0055498,5.5016e-09,0.28,0,0
0.027128,0.028111,0.0058701,-3.7694e-05,0.0017497,0.00021657,0,0,0.053565,-0.023236,0,0.0056308,0,0,0,0.0058791,-4.6698e-05,0.0017497,2.0682,0.0025274,0.0052629,4.6936e-09,0.3,0,0
0.028171,0.02915,0.0055822,-3.4808e-05,0.0016642,0.00019301,0,0,0.050934,-0.022087,0,0.0050181,0,0,0,0.0055898,-4.2349e-05,0.0016642,1.9361,0.0024039,0.0050022,4.0333e-09,0.32,0,0
0.029165,0.030093,0.0053314,-3.059e-05,0.0015903,0.00016527,0,0,0.048635,-0.021071,0,0.004297,0,0,0,0.0053373,-3.6426e-05,0.0015903,1.7345,0.002297,0.0047731,3.5077e-09,0.34,0,0
0.030117,0.030939,0.005124,-2.524e-05,0.0015296,0.00013333,0,0,0.046727,-0.020213,0,0.0034667,0,0,0,0.0051281,-2.927e-05,0.0015296,1.4557,0.0022095,0.0045814,3.1054e-09,0.36,0,0
0.031034,0.031688,0.0049657,-1.9125e-05,0.001484,9.7883e-05,0,0,0.045262,-0.01954,0,0.002545,0,0,0,0.004968,-2.1473e-05,0.001484,1.1031,0.0021435,0.0044329,2.8161e-09,0.38,0,0
0.031927,0.032342,0.0048604,-1.2828e-05,0.0014543,6.0434e-05,0,0,0.044279,-0.019072,0,0.0015713,0,0,0,0.0048614,-1.3872e-05,0.0014543,0.6963,0.0021006,0.0043321,2.6306e-09,0.4,0,0
0.032806,0.032908,0.0048093,-7.1249e-06,0.0014406,2.3418e-05,0,0,0.043792,-0.018821,0,0.00060888,0,0,0,0.0048096,-7.428e-06,0.0014406,0.2722,0.0020809,0.0042808,2.5396e-09,0.42,0,0
0.033679,0.033397,0.0048092,-2.8284e-06,0.0014419,-9.9318e-06,0,0,0.043775,-0.018782,0,-0.00025823,0,0,0,0.0048093,-2.9598e-06,0.0014419,-0.11865,0.0020828,0.0042771,2.533e-09,0.44,0,0
0.034557,0.033825,0.0048521,-4.4064e-07,0.0014555,-3.5984e-05,0,0,0.044156,-0.018927,0,-0.0009356,0,0,0,0.0048525,-7.7001e-07,0.0014555,-0.42263,0.0021024,0.0043136,2.5977e-09,0.46,0,0
0.035445,0.034213,0.0049249,2.3325e-07,0.0014775,-5.1472e-05,0,0,0.044816,-0.019205,0,-0.0013383,0,0,0,0.0049255,-3.4765e-07,0.0014775,-0.59724,0.0021342,0.0043782,2.715e-09,0.48,0,0
0.036349,0.034583,0.0050109,1.8608e-07,0.0015033,-5.4425e-05,0,0,0.045598,-0.019541,0,-0.0014151,0,0,0,0.0050115,-4.4883e-07,0.0015033,-0.62299,0.0021715,0.0044547,2.8594e-09,0.5,0,0
0.037269,0.03496,0.0050919,7.6231e-07,0.0015278,-4.4839e-05,0,0,0.046333,-0.019852,0,-0.0011658,0,0,0,0.0050924,3.1327e-07,0.0015278,-0.50683,0.0022068,0.0045259,3.0004e-09,0.52,0,0
0.038203,0.035368,0.0051511,2.8334e-06,0.0015462,-2.4626e-05,0,0,0.046864,-0.020064,0,-0.00064027,0,0,0,0.0051513,2.6431e-06,0.0015462,-0.27555,0.0022334,0.0045765,3.1063e-09,0.54,0,0
0.039144,0.035827,0.0051751,6.1879e-06,0.0015544,3.2025e-06,0,0,0.047069,-0.020126,0,8.3266e-05,0,0,0,0.0051752,6.0731e-06,0.0015544,0.0374,0.0022452,0.004595,3.1501e-09,0.56,0,0
0.040085,0.036352,0.0051544,9.6348e-06,0.0015492,3.5663e-05,0,0,0.046867,-0.020014,0,0.00092724,0,0,0,0.0051548,9.1885e-06,0.0015492,0.4046,0.0022377,0.0045744,3.1141e-09,0.58,0,0
0.041019,0.036954,0.0050834,1.1744e-05,0.0015286,7.0583e-05,0,0,0.046213,-0.019718,0,0.0018352,0,0,0,0.0050848,1.0406e-05,0.0015286,0.81166,0.0022079,0.0045112,2.9911e-09,0.6,0,0
0.041934,0.037639,0.0049595,1.1673e-05,0.0014913,0.00010665,0,0,0.045086,-0.019236,0,0.0027729,0,0,0,0.0049624,8.7725e-06,0.0014913,1.2566,0.0021542,0.0044037,2.7839e-09,0.62,0,0
0.042822,0.038408,0.0047817,9.5434e-06,0.0014374,0.00014287,0,0,0.043476,-0.018562,0,0.0037146,0,0,0,0.0047869,4.3211e-06,0.0014374,1.7435,0.0020762,0.0042513,2.5039e-09,0.64,0,0
0.043673,0.039257,0.0045511,6.1918e-06,0.0013672,0.00017792,0,0,0.041391,-0.017693,0,0.004626,0,0,0,0.0045594,-2.1512e-06,0.0013672,2.2756,0.0019748,0.0040543,2.1696e-09,0.66,0,0
0.044478,0.040177,0.0042712,2.5529e-06,0.0012821,0.00020991,0,0,0.038858,-0.016635,0,0.0054577,0,0,0,0.0042834,-9.6351e-06,0.0012821,2.8498,0.001852,0.003815,1.8053e-09,0.68,0,0
0.045227,0.041157,0.0039484,-8.7395e-07,0.0011843,0.00023661,0,0,0.035934,-0.015407,0,0.0061517,0,0,0,0.0039649,-1.7398e-05,0.0011843,3.457,0.0017106,0.0035381,1.4385e-09,0.7,0,0
0.045915,0.04218,0.0035919,-4.1526e-06,0.0010763,0.00025599,0,0,0.032702,-0.014046,0,0.0066558,0,0,0,0.0036129,-2.5129e-05,0.0010763,4.0841,0.0015547,0.0032313,1.0952e-09,0.72,0,0
0.046535,0.043225,0.0032132,-7.6597e-06,0.00096167,0.00026679,0,0,0.02927,-0.012601,0,0.0069366,0,0,0,0.0032383,-3.276e-05,0.00096167,4.7182,0.0013891,0.0029045,7.9558e-10,0.74,0,0
0.047086,0.044271,0.0028252,-1.1741e-05,0.00084405,0.00026861,0,0,0.025755,-0.011125,0,0.0069838,0,0,0,0.0028537,-4.0209e-05,0.00084405,5.3476,0.0012192,0.0025686,5.5128e-10,0.76,0,0
0.047566,0.045295,0.0024407,-1.6511e-05,0.00072725,0.00026182,0,0,0.022274,-0.0096688,0,0.0068074,0,0,0,0.0024714,-4.7232e-05,0.00072725,5.9603,0.0010505,0.0022344,3.6465e-10,0.78,0,0
0.047977,0.046277,0.0020714,-2.1832e-05,0.00061487,0.0002473,0,0,0.018935,-0.0082771,0,0.0064297,0,0,0,0.002103,-5.3409e-05,0.00061487,6.539,0.00088815,0.001912,2.3079e-10,0.8,0,0
0.048323,0.047195,0.001728,-2.7366e-05,0.00051018,0.00022603,0,0,0.015831,-0.0069881,0,0.0058767,0,0,0,0.0017588,-5.817e-05,0.00051018,7.0506,0.00073692,0.00161,1.405e-10,0.82,0,0
0.04861,0.04803,0.0014195,-3.2605e-05,0.00041607,0.00019886,0,0,0.013045,-0.0058328,0,0.0051704,0,0,0,0.0014477,-6.079e-05,0.00041607,7.4259,0.00060099,0.0013359,8.3133e-11,0.84,0,0
0.048845,0.048765,0.0011543,-3.682e-05,0.00033524,0.00016621,0,0,0.010648,-0.0048368,0,0.0043216,0,0,0,0.0011778,-6.0346e-05,0.00033524,7.5172,0.00048424,0.001096,4.8748e-11,0.86,0,0
0.049036,0.049386,0.00094063,-3.8897e-05,0.00027052,0.00012767,0,0,0.0087115,-0.0040224,0,0.0033195,0,0,0,0.00095745,-5.571e-05,0.00027052,7.0102,0.00039075,0.00089701,2.933e-11,0.88,0,0
0.049193,0.049876,0.00078866,-3.6769e-05,0.00022557,8.1422e-05,0,0,0.0073202,-0.0034104,0,0.002117,0,0,0,0.00079758,-4.569e-05,0.00022557,5.3005,0.00032582,0.00074761,1.9204e-11,0.9,0,0
0.049329,0.050225,0.00071316,-2.6549e-05,0.00020598,2.2915e-05,0,0,0.0065933,-0.0030229,0,0.00059578,0,0,0,0.00071669,-3.008e-05,0.00020598,1.5952,0.00029753,0.00066378,1.5033e-11,0.92,0,0
0.049457,0.050417,0.0007421,4.1464e-06,0.00022387,-5.7527e-05,0,0,0.0067369,-0.0028564,0,-0.0014957,0,0,0,0.00075178,-5.5388e-06,0.00022387,-4.1062,0.00032337,0.00067516,1.6139e-11,0.94,0,0
0.049598,0.050442,0.00091074,6.7936e-05,0.0002936,-0.00018358,0,0,0.0080228,-0.0029337,0,-0.004773,0,0,0,0.00095601,2.2669e-05,0.0002936,-10.717,0.00042409,0.0008331,2.6947e-11,0.96,0,0
0.049778,0.050289,0.0012177,0.0002653,0.00044489,-0.00038292,0,0,0.010046,-0.0023347,0,-0.0099559,0,0,0,0.0013663,0.00011664,0.00044489,-18.247,0.00064262,0.0011234,6.4397e-11,0.98,0,0
0.049881,0.050167,0.0014013,0.00042181,0.00054693,-0.00050353,0,0,0.011107,-0.0016265,0,-0.013092,0,0,0,0.0016253,0.00019784,0.00054693,-22.416,0.00079001,0.0012901,9.3013e-11,1,0,0
0.0013847,0.0015191,0.017207,0.0049715,0.0066536,0.0046822,0,0,0.1372,-0.021867,0,0.12174,0,0,0,0.01896,0.003219,0.0066536,19.124,0.0096108,0.014361,1.4396e-07,0,0.02,0
0.0027439,0.0029778,0.016154,0.003263,0.0058251,0.00379,0,0,0.13428,-0.033308,0,0.09854,0,0,0,0.017372,0.0020455,0.0058251,15.508,0.0084141,0.01385,1.1619e-07,0.02,0.02,0
0.0053711,0.0057572,0.014371,0.0012079,0.0046738,0.0024078,0,0,0.12607,-0.045056,0,0.062602,0,0,0,0.014883,0.00069622,0.0046738,10.139,0.0067511,0.012676,7.4385e-08,0.04,0.02,0
0.0077867,0.0082626,0.012955,0.00065415,0.0040829,0.0016365,0,0,0.11534,-0.044573,0,0.042549,0,0,0,0.01322,0.00038956,0.0040829,7.4013,0.0058975,0.01144,5.1798e-08,0.06,0.02,0
0.0099848,0.01053,0.011744,0.00035288,0.003629,0.0011899,0,0,0.10549,-0.042589,0,0.030938,0,0,0,0.011896,0.00020012,0.003629,5.828,0.0052419,0.010414,3.8046e-08,0.08,0.02,0
0.012006,0.012616,0.010801,0.00020705,0.0033025,0.0009227,0,0,0.097485,-0.040241,0,0.02399,0,0,0,0.010901,0.00010791,0.0033025,4.8711,0.0047703,0.0096026,2.9413e-08,0.1,0.02,0
0.013884,0.014562,0.010041,0.00012534,0.0030498,0.00075459,0,0,0.090882,-0.038018,0,0.019619,0,0,0,0.010112,5.4507e-05,0.0030498,4.2639,0.0044053,0.0089439,2.3556e-08,0.12,0.02,0
0.015642,0.016391,0.0094045,7.6902e-05,0.0028444,0.00064365,0,0,0.085281,-0.035978,0,0.016735,0,0,0,0.0094591,2.2228e-05,0.0028444,3.8701,0.0041086,0.0083898,1.9331e-08,0.14,0.02,0
0.017295,0.018121,0.0088534,4.6453e-05,0.00267,0.00056763,0,0,0.080385,-0.034106,0,0.014758,0,0,0,0.0088983,1.5464e-06,0.00267,3.6165,0.0038566,0.0079078,1.6124e-08,0.16,0.02,0
0.018857,0.019761,0.0083624,2.6781e-05,0.0025168,0.00051373,0,0,0.075994,-0.03237,0,0.013357,0,0,0,0.0084012,-1.1949e-05,0.0025168,3.458,0.0036353,0.0074767,1.3592e-08,0.18,0.02,0
0.020335,0.021318,0.0079151,1.412e-05,0.0023788,0.00047388,0,0,0.071973,-0.030741,0,0.012321,0,0,0,0.0079498,-2.0521e-05,0.0023788,3.3637,0.003436,0.0070823,1.1534e-08,0.2,0.02,0
0.021736,0.022794,0.0075012,6.4467e-06,0.0022523,0.00044261,0,0,0.068235,-0.029196,0,0.011508,0,0,0,0.0075329,-2.5294e-05,0.0022523,3.3095,0.0032533,0.0067156,9.8258e-09,0.22,0.02,0
0.023065,0.024189,0.0071143,2.6264e-06,0.0021351,0.00041585,0,0,0.06473,-0.027722,0,0.010812,0,0,0,0.0071438,-2.6798e-05,0.0021351,3.2734,0.003084,0.006371,8.3897e-09,0.24,0.02,0
0.024325,0.025504,0.0067518,1.985e-06,0.0020261,0.00039041,0,0,0.061434,-0.026314,0,0.010151,0,0,0,0.0067791,-2.5264e-05,0.0020261,3.2339,0.0029266,0.0060456,7.175e-09,0.26,0.02,0
0.025522,0.026734,0.0064132,4.0523e-06,0.0019252,0.00036372,0,0,0.058344,-0.024975,0,0.0094566,0,0,0,0.0064381,-2.0814e-05,0.0019252,3.1687,0.0027808,0.005739,6.148e-09,0.28,0.02,0
0.026659,0.027876,0.0061002,8.3974e-06,0.0018326,0.00033368,0,0,0.055479,-0.023715,0,0.0086756,0,0,0,0.0061223,-1.3635e-05,0.0018326,3.0545,0.0026471,0.0054525,5.2853e-09,0.3,0.02,0
0.027741,0.028925,0.0058162,1.4513e-05,0.0017492,0.00029876,0,0,0.052871,-0.022551,0,0.0077679,0,0,0,0.0058348,-4.1158e-06,0.0017492,2.8685,0.0025266,0.0051894,4.5699e-09,0.32,0.02,0
0.028774,0.029879,0.0055653,2.1736e-05,0.0016761,0.00025811,0,0,0.050559,-0.021507,0,0.0067109,0,0,0,0.00558,7.0217e-06,0.0016761,2.5915,0.002421,0.0049541,3.9884e-09,0.34,0.02,0
0.029763,0.030734,0.0053522,2.9199e-05,0.0016144,0.00021167,0,0,0.048592,-0.020608,0,0.0055034,0,0,0,0.0053628,1.8646e-05,0.0016144,2.2123,0.002332,0.0047518,3.5293e-09,0.36,0.02,0
0.030717,0.03149,0.0051813,3.5794e-05,0.0015651,0.0001604,0,0,0.04701,-0.019881,0,0.0041703,0,0,0,0.0051879,2.9205e-05,0.0015651,1.7341,0.0022607,0.0045879,3.1828e-09,0.38,0.02,0
0.031644,0.032149,0.0050553,4.0172e-05,0.0015287,0.00010642,0,0,0.045847,-0.01935,0,0.0027669,0,0,0,0.0050587,3.6823e-05,0.0015287,1.1801,0.0022081,0.004467,2.9392e-09,0.4,0.02,0
0.032551,0.032718,0.004975,4.0835e-05,0.0015048,5.3127e-05,0,0,0.045113,-0.019031,0,0.0013813,0,0,0,0.0049763,3.9593e-05,0.0015048,0.59714,0.0021735,0.0043915,2.7889e-09,0.42,0.02,0
0.033448,0.033208,0.0049375,3.6465e-05,0.0014922,5.063e-06,0,0,0.044789,-0.018925,0,0.00013164,0,0,0,0.0049379,3.6108e-05,0.0014922,0.051829,0.0021554,0.0043601,2.7206e-09,0.44,0.02,0
0.034343,0.033635,0.0049361,2.6561e-05,0.0014888,-3.2615e-05,0,0,0.044815,-0.019009,0,-0.000848,0,0,0,0.0049365,2.6198e-05,0.0014888,-0.38111,0.0021505,0.0043668,2.7194e-09,0.46,0.02,0
0.035241,0.03402,0.00496,1.216e-05,0.0014917,-5.5204e-05,0,0,0.045089,-0.019233,0,-0.0014353,0,0,0,0.0049607,1.1495e-05,0.0014917,-0.63826,0.0021546,0.0044,2.7658e-09,0.48,0.02,0
0.036146,0.034388,0.0049956,-3.9866e-06,0.0014975,-5.985e-05,0,0,0.045475,-0.019519,0,-0.0015561,0,0,0,0.0049963,-4.7378e-06,0.0014975,-0.68628,0.002163,0.0044446,2.8353e-09,0.5,0.02,0
0.03706,0.034763,0.005028,-1.8328e-05,0.0015029,-4.6603e-05,0,0,0.045827,-0.019776,0,-0.0012117,0,0,0,0.0050285,-1.8835e-05,0.0015029,-0.53007,0.0021709,0.0044845,2.901e-09,0.52,0.02,0
0.037979,0.035169,0.005044,-2.822e-05,0.0015047,-1.8369e-05,0,0,0.04601,-0.019928,0,-0.0004776,0,0,0,0.0050442,-2.8462e-05,0.0015047,-0.20534,0.0021735,0.0045062,2.9377e-09,0.54,0.02,0
0.0389,0.035628,0.0050326,-3.322e-05,0.0014998,2.037e-05,0,0,0.045926,-0.019929,0,0.00052962,0,0,0,0.005033,-3.3668e-05,0.0014998,0.24013,0.0021664,0.0045004,2.9262e-09,0.56,0.02,0
0.039817,0.036154,0.0049866,-3.4945e-05,0.0014855,6.5323e-05,0,0,0.045515,-0.019766,0,0.0016984,0,0,0,0.0049882,-3.6494e-05,0.0014855,0.76605,0.0021457,0.0044629,2.8552e-09,0.58,0.02,0
0.040721,0.036759,0.0049018,-3.5664e-05,0.0014598,0.00011356,0,0,0.044745,-0.019442,0,0.0029525,0,0,0,0.0049056,-3.9502e-05,0.0014598,1.3508,0.0021087,0.0043919,2.7216e-09,0.6,0.02,0
0.041606,0.037449,0.0047757,-3.6736e-05,0.0014217,0.00016349,0,0,0.043602,-0.01896,0,0.0042509,0,0,0,0.0047833,-4.4277e-05,0.0014217,1.9904,0.0020536,0.004287,2.5284e-09,0.62,0.02,0
0.042465,0.038224,0.0046074,-3.7905e-05,0.0013709,0.00021399,0,0,0.042076,-0.018314,0,0.0055636,0,0,0,0.0046203,-5.0762e-05,0.0013709,2.6892,0.0019801,0.0041473,2.2836e-09,0.64,0.02,0
0.043289,0.039082,0.0043973,-3.7767e-05,0.0013079,0.00026327,0,0,0.040163,-0.017493,0,0.0068451,0,0,0,0.0044172,-5.7624e-05,0.0013079,3.4475,0.0018891,0.0039723,1.9998e-09,0.66,0.02,0
0.044072,0.040012,0.0041476,-3.492e-05,0.0012338,0.00030859,0,0,0.03788,-0.016494,0,0.0080235,0,0,0,0.004176,-6.3247e-05,0.0012338,4.2547,0.0017822,0.0037624,1.6937e-09,0.68,0.02,0
0.044805,0.041004,0.0038631,-2.8952e-05,0.0011502,0.0003466,0,0,0.035267,-0.01533,0,0.0090115,0,0,0,0.0039008,-6.6611e-05,0.0011502,5.089,0.0016615,0.0035205,1.3843e-09,0.7,0.02,0
0.045482,0.04204,0.003551,-2.0624e-05,0.0010591,0.00037426,0,0,0.032394,-0.014036,0,0.0097306,0,0,0,0.0035979,-6.7542e-05,0.0010591,5.9227,0.0015298,0.003252,1.0907e-09,0.72,0.02,0
0.0461,0.043098,0.0032207,-1.1324e-05,0.00096282,0.00038962,0,0,0.029353,-0.012664,0,0.01013,0,0,0,0.0032758,-6.6372e-05,0.00096282,6.7279,0.0013907,0.0029647,8.2855e-10,0.74,0.02,0
0.046656,0.044158,0.0028829,-2.3602e-06,0.00086416,0.00039206,0,0,0.026244,-0.011265,0,0.010194,0,0,0,0.002944,-6.3447e-05,0.00086416,7.4788,0.0012482,0.0026675,6.0776e-10,0.76,0.02,0
0.04715,0.045197,0.0025483,5.4333e-06,0.00076613,0.00038206,0,0,0.023169,-0.009889,0,0.0099336,0,0,0,0.0026126,-5.8863e-05,0.00076613,8.1494,0.0011066,0.0023693,4.3178e-10,0.78,0.02,0
0.047583,0.046192,0.0022272,1.1763e-05,0.00067169,0.00036078,0,0,0.020222,-0.008579,0,0.0093802,0,0,0,0.0022914,-5.2433e-05,0.00067169,8.7065,0.00097021,0.0020787,2.9855e-10,0.8,0.02,0
0.047959,0.047122,0.0019288,1.6792e-05,0.00058366,0.00032958,0,0,0.017486,-0.0073693,0,0.008569,0,0,0,0.0019893,-4.373e-05,0.00058366,9.0983,0.00084307,0.0018032,2.0235e-10,0.82,0.02,0
0.048283,0.047968,0.0016612,2.1089e-05,0.00050469,0.00028965,0,0,0.015035,-0.0062868,0,0.0075309,0,0,0,0.0017144,-3.212e-05,0.00050469,9.235,0.00072899,0.0015498,1.3585e-10,0.84,0.02,0
0.04856,0.048713,0.001432,2.5655e-05,0.00043731,0.00024161,0,0,0.012931,-0.0053515,0,0.0062818,0,0,0,0.0014745,-1.6772e-05,0.00043731,8.9545,0.00063167,0.0013244,9.1687e-11,0.86,0.02,0
0.0488,0.049341,0.0012486,3.2073e-05,0.00038421,0.00018503,0,0,0.011237,-0.0045778,0,0.0048107,0,0,0,0.0012775,3.1999e-06,0.00038421,7.9639,0.00055497,0.0011338,6.3527e-11,0.88,0.02,0
0.04901,0.049838,0.0011192,4.2969e-05,0.00034864,0.00011781,0,0,0.010017,-0.0039738,0,0.0030632,0,0,0,0.0011338,2.8303e-05,0.00034864,5.7711,0.0005036,0.00098666,4.6611e-11,0.9,0.02,0
0.049201,0.05019,0.0010537,6.2824e-05,0.00033494,3.5148e-05,0,0,0.0093432,-0.0035375,0,0.00091385,0,0,0,0.001059,5.746e-05,0.00033494,1.7787,0.00048381,0.00089751,3.7992e-11,0.92,0.02,0
0.049384,0.050385,0.001065,0.00010175,0.00035003,-7.1996e-05,0,0,0.0092947,-0.0032276,0,-0.0018719,0,0,0,0.0010777,8.9062e-05,0.00035003,-4.1155,0.00050559,0.00088922,3.6808e-11,0.94,0.02,0
0.049572,0.050412,0.0011571,0.00017143,0.00039857,-0.00021752,0,0,0.0098613,-0.0029528,0,-0.0056556,0,0,0,0.0012131,0.00011548,0.00039857,-11.224,0.00057571,0.00098829,4.496e-11,0.96,0.02,0
0.049778,0.050268,0.00132,0.00033839,0.00049751,-0.00039909,0,0,0.010692,-0.0020687,0,-0.010376,0,0,0,0.0014743,0.00018408,0.00049751,-18.872,0.00071863,0.0011668,6.9297e-11,0.98,0.02,0
0.049886,0.050154,0.0014175,0.00046171,0.00056376,-0.00049626,0,0,0.011099,-0.0013267,0,-0.012903,0,0,0,0.0016366,0.00024257,0.00056376,-22.787,0.00081432,0.0012657,8.6782e-11,1,0.02,0
0.0010208,0.0011995,0.013405,0.004471,0.0053627,0.0042345,0,0,0.10455,-0.011592,0,0.1101,0,0,0,0.015151,0.0027247,0.0053627,22.002,0.0077461,0.01135,6.3001e-08,0,0.04,0
0.0020909,0.0024518,0.013224,0.0034348,0.0049977,0.0038749,0,0,0.10694,-0.020317,0,0.10075,0,0,0,0.014659,0.0020003,0.0049977,19.539,0.0072188,0.011468,6.0819e-08,0.02,0.04,0
0.0042777,0.0049713,0.012879,0.0019016,0.0044342,0.0031638,0,0,0.10979,-0.032925,0,0.082258,0,0,0,0.013799,0.00098161,0.0044342,15.227,0.006405,0.01149,5.5532e-08,0.04,0.04,0
0.0064823,0.0074221,0.012369,0.0011374,0.0040519,0.0024982,0,0,0.10812,-0.037889,0,0.064953,0,0,0,0.012954,0.00055202,0.0040519,12.054,0.0058527,0.011076,4.7555e-08,0.06,0.04,0
0.0086026,0.0097024,0.011644,0.00071529,0.0037078,0.0019602,0,0,0.10317,-0.038902,0,0.050965,0,0,0,0.012022,0.0003369,0.0037078,9.8508,0.0053556,0.010417,3.8552e-08,0.08,0.04,0
0.010609,0.011822,0.010916,0.00046721,0.0034151,0.0015823,0,0,0.097517,-0.038322,0,0.04114,0,0,0,0.011177,0.00020697,0.0034151,8.3798,0.0049329,0.0097691,3.1274e-08,0.1,0.04,0
0.012503,0.013804,0.010259,0.00031562,0.0031723,0.0013215,0,0,0.092124,-0.037137,0,0.034359,0,0,0,0.01045,0.00012412,0.0031723,7.388,0.0045823,0.0091894,2.5741e-08,0.12,0.04,0
0.014294,0.01567,0.0096761,0.00021927,0.0029686,0.0011394,0,0,0.087197,-0.035741,0,0.029625,0,0,0,0.0098259,6.9443e-05,0.0029686,6.7157,0.004288,0.008678,2.1506e-08,0.14,0.04,0
0.015991,0.017435,0.0091569,0.0001563,0.002794,0.0010099,0,0,0.082718,-0.03429,0,0.026257,0,0,0,0.0092805,3.2727e-05,0.002794,6.2632,0.0040357,0.0082225,1.819e-08,0.16,0.04,0
0.017603,0.019108,0.0086884,0.00011481,0.002641,0.00091542,0,0,0.078617,-0.03284,0,0.023801,0,0,0,0.0087949,8.3683e-06,0.002641,5.9646,0.0038147,0.0078104,1.5528e-08,0.18,0.04,0
0.019136,0.020695,0.0082599,8.8099e-05,0.0025044,0.00084424,0,0,0.074822,-0.031412,0,0.02195,0,0,0,0.0083547,-6.7079e-06,0.0025044,5.7724,0.0036175,0.0074312,1.3341e-08,0.2,0.04,0
0.020596,0.022201,0.0078635,7.2287e-05,0.0023807,0.0007878,0,0,0.071276,-0.03001,0,0.020483,0,0,0,0.0079499,-1.4132e-05,0.0023807,5.6487,0.0034388,0.0070773,1.1512e-08,0.22,0.04,0
0.021987,0.023626,0.0074936,6.5027e-05,0.0022676,0.00073959,0,0,0.067938,-0.028633,0,0.019229,0,0,0,0.0075733,-1.4723e-05,0.0022676,5.5599,0.0032754,0.0067431,9.9597e-09,0.24,0.04,0
0.023313,0.024968,0.007147,6.4766e-05,0.0021635,0.00069441,0,0,0.064785,-0.027284,0,0.018055,0,0,0,0.0072206,-8.9041e-06,0.0021635,5.4732,0.0031251,0.006425,8.6311e-09,0.26,0.04,0
